bbl,address,bldgclass,landuse,yearbuilt,unitsres,unitstotal,numbldgs,assesstot,latitude,longitude,source
3041930027,24 DOSCHER STREET,A9,1,1925,1,1,1,48120.0,40.6770764,-73.8733488,on a listed block
3041930028,26 DOSCHER STREET,B1,1,2007,2,2,1,48840.0,40.6770187,-73.8733345,on a listed block
3041930031,32 DOSCHER STREET,C0,2,1925,3,3,1,57900.0,40.676843,-73.8732916,on a listed block
3041930039,981 GLENMORE AVENUE,S9,4,1930,2,4,3,244350.0,40.676687,-73.8736596,on a listed block
3041930129,30 DOSCHER STREET,B2,1,2023,2,2,0,54360.0,40.6769089,-73.8733059,on a listed block
3041930132,34 DOSCHER STREET,B9,1,2007,2,2,1,47220.0,40.6767689,-73.8732737,on a listed block
3041930133,36 DOSCHER STREET,B9,1,2007,2,2,1,50880.0,40.6767058,-73.8732558,on a listed block
3041930138,983 GLENMORE AVENUE,B1,1,2006,2,2,1,47460.0,40.6766951,-73.8735875,on a listed block
3041930029,28 DOSCHER STREET,B3,1,1925,2,2,1,44040.0,40.6769638,-73.8733202,on a listed block
3041930010,387 CHESTNUT STREET,C1,2,1930,18,18,1,643050.0,40.6774528,-73.8736942,on a listed block
3041930017,2 DOSCHER STREET,C1,2,1930,18,18,1,506250.0,40.6775651,-73.8734308,on a listed block
3041930012,385 LIBERTY AVENUE,C7,4,1930,16,17,1,306000.0,40.6775874,-73.8737372,on a listed block
3041930005,399 CHESTNUT STREET,B3,1,1925,2,2,2,46140.0,40.6771124,-73.8736552,on a listed block
3041950040,1033 GLENMORE AVENUE,M1,8,1930,0,1,1,1285650.0,40.6769539,-73.8718241,on a listed block
3041950035,358 PINE STREET,B1,1,1930,2,2,1,45720.0,40.6770278,-73.8716184,on a listed block
3041950021,336 CONDUIT BOULEVARD,G7,10,0,0,0,1,142650.0,40.6773355,-73.8718666,on a listed block
3041950001,1025 GLENMORE AVENUE,B3,1,1930,2,2,2,39660.0,40.6769049,-73.8721486,on a listed block
3041950006,401 EUCLID AVENUE,GU,5,1925,0,1,1,198000.0,40.677259,-73.8721299,on a listed block
3041950038,364 PINE STREET,B1,1,1930,2,2,2,44400.0,40.6768713,-73.8715791,on a listed block
3041950041,1031 GLENMORE AVENUE,A5,1,1930,1,1,2,43620.0,40.6769349,-73.8719431,on a listed block
3041950042,1029 GLENMORE AVENUE,A5,1,1930,1,1,1,42060.0,40.676924,-73.8720152,on a listed block
3041950043,1027 GLENMORE AVENUE,B3,1,1930,2,2,1,39300.0,40.6769131,-73.8720801,on a listed block
3041950030,352 PINE STREET,F5,6,1930,0,1,1,485100.0,40.6771981,-73.8717371,on a listed block
3041950034,356 PINE STREET,A5,1,1930,1,1,1,47280.0,40.67708,-73.8716328,on a listed block
3041950036,360 PINE STREET,B1,1,1930,2,2,1,47160.0,40.6769757,-73.8716077,on a listed block
3041950037,362 PINE STREET,B1,1,1930,2,2,1,49320.0,40.6769235,-73.8715934,on a listed block
3042080013,169 MILFORD STREET,V0,11,0,0,0,0,12300.0,40.6755022,-73.8770291,on a listed block
3042080042,2591 PITKIN AVENUE,B2,1,1997,2,2,1,53340.0,40.6749555,-73.8766479,on a listed block
3042080049,2577 PITKIN AVENUE,B2,1,1997,2,2,1,40020.0,40.6749065,-73.8770085,on a listed block
3042080035,446 LOGAN STREET,V0,11,0,0,0,1,12300.0,40.6752821,-73.8766113,on a listed block
3042080026,904 GLENMORE AVENUE,C3,2,1925,4,4,1,233100.0,40.6758338,-73.876603,on a listed block
3042080018,888 GLENMORE AVENUE,C0,2,1910,3,3,1,51660.0,40.6757548,-73.8771692,on a listed block
3042080014,167 MILFORD STREET,A9,1,1920,1,1,2,57660.0,40.6755845,-73.8770505,on a listed block
3042080019,890 GLENMORE AVENUE,C0,2,1910,3,3,1,66900.0,40.6757657,-73.8771007,on a listed block
3042080020,892 GLENMORE AVENUE,C2,2,1930,6,6,1,445950.0,40.6757793,-73.8769925,on a listed block
3042080022,896 GLENMORE AVENUE,B9,1,2003,2,2,1,52980.0,40.6757957,-73.8768843,on a listed block
3042080023,898 GLENMORE AVENUE,B9,1,2003,2,2,1,55320.0,40.6758038,-73.8768158,on a listed block
3042080028,430 LOGAN STREET,C3,2,1925,4,4,1,240300.0,40.6756528,-73.8767007,on a listed block
3042080029,432 LOGAN STREET,C3,2,1925,4,4,1,240300.0,40.6755841,-73.8766864,on a listed block
3042080009,177 MILFORD STREET,C3,2,1925,4,4,1,252450.0,40.675288,-73.8769754,on a listed block
3042080038,452 LOGAN STREET,C0,2,1910,3,3,1,59280.0,40.6751256,-73.8765719,on a listed block
3042080032,440 LOGAN STREET,B1,1,1910,2,2,2,53880.0,40.6754441,-73.8766506,on a listed block
3042080005,183 MILFORD STREET,B2,1,1930,2,2,2,62160.0,40.6751013,-73.8769289,on a listed block
3042080007,179 MILFORD STREET,C1,2,1930,20,20,1,373500.0,40.6752056,-73.8769575,on a listed block
3042080011,171 MILFORD STREET,C1,2,1930,8,8,1,854100.0,40.6754225,-73.8770112,on a listed block
3042080031,436 LOGAN STREET,C3,2,1930,4,4,1,240300.0,40.6755127,-73.8766685,on a listed block
3042080033,442 LOGAN STREET,C2,2,1925,6,6,1,516600.0,40.6753562,-73.8766292,on a listed block
3042080036,448 LOGAN STREET,B2,1,1920,2,2,1,53520.0,40.67523,-73.876597,on a listed block
3042080039,2599 PITKIN AVENUE,B2,1,1997,2,2,1,49380.0,40.6749909,-73.8763919,on a listed block
3042080040,2597 PITKIN AVENUE,B2,1,1997,2,2,1,49380.0,40.67498,-73.8764712,on a listed block
3042080041,2593 PITKIN AVENUE,B2,1,1997,2,2,1,49380.0,40.6749691,-73.876547,on a listed block
3042080044,2587 PITKIN AVENUE,C0,2,1910,3,3,1,57840.0,40.6749419,-73.8767453,on a listed block
3042080045,2581 PITKIN AVENUE,S2,4,1920,2,3,1,53760.0,40.6749338,-73.876821,on a listed block
3042080048,2555 PITKIN AVENUE,B2,1,1997,2,2,1,51300.0,40.6749201,-73.8769076,on a listed block
3042080025,902 GLENMORE AVENUE,B1,1,1930,2,2,1,54420.0,40.6758229,-73.8766716,on a listed block
3042080024,900 GLENMORE AVENUE,B1,1,1930,2,2,1,54960.0,40.6758148,-73.8767437,on a listed block
3042080017,886 GLENMORE AVENUE,C0,2,2017,3,3,1,63720.0,40.6757467,-73.8772377,on a listed block
3042080037,450 LOGAN STREET,B1,1,1910,2,2,1,60240.0,40.6751778,-73.8765826,on a listed block
3042080010,175 MILFORD STREET,V0,11,0,0,0,1,12300.0,40.6753429,-73.8769897,on a listed block
3042100003,191 FOUNTAIN AVENUE,A9,1,1930,1,1,1,43680.0,40.6754726,-73.875122,on a listed block
3042100001,195 FOUNTAIN AVENUE,V0,11,0,0,0,1,12300.0,40.6753683,-73.875097,on a listed block
3042100002,193 FOUNTAIN AVENUE,S1,4,1930,1,2,1,34260.0,40.6754205,-73.8751113,on a listed block
3042100004,189 FOUNTAIN AVENUE,A9,1,1930,1,1,1,48000.0,40.6755276,-73.8751363,on a listed block
3042100030,132 CRYSTAL STREET,A9,1,1930,1,1,1,47160.0,40.6755244,-73.874765,on a listed block
3042100031,134 CRYSTAL STREET,C0,2,2009,3,3,1,70800.0,40.6754695,-73.8747507,on a listed block
3042100032,136 CRYSTAL STREET,B2,1,1930,2,2,1,70020.0,40.6754146,-73.8747364,on a listed block
3042100035,2635 PITKIN AVENUE,M1,8,1975,0,0,1,859050.0,40.6752226,-73.8748737,on a listed block
3042100043,PITKIN AVENUE,V1,11,0,0,0,0,84600.0,40.6751763,-73.8751947,on a listed block
3042100015,942 GLENMORE AVENUE,C0,2,1920,3,3,1,47820.0,40.6760628,-73.8751894,on a listed block
3042100025,122 CRYSTAL STREET,B1,1,1920,2,2,1,67140.0,40.6757935,-73.8748294,on a listed block
3042100013,936 GLENMORE AVENUE,S2,4,1925,2,3,1,38100.0,40.676041,-73.8753336,on a listed block
3042100010,177 FOUNTAIN AVENUE,A9,1,1930,1,1,1,40200.0,40.6758488,-73.875215,on a listed block
3042100011,173 FOUNTAIN AVENUE,C0,2,1920,3,3,1,61920.0,40.6759119,-73.8752329,on a listed block
3042100012,934 GLENMORE AVENUE,C2,2,1930,6,6,1,301950.0,40.6760329,-73.8754058,on a listed block
3042100014,938 GLENMORE AVENUE,B1,1,1920,2,2,1,73500.0,40.6760519,-73.8752615,on a listed block
3042100016,944 GLENMORE AVENUE,S2,4,1920,2,3,1,51720.0,40.6760738,-73.8751209,on a listed block
3042100017,946 GLENMORE AVENUE,K2,5,1930,0,1,1,344700.0,40.676068,-73.8748974,on a listed block
3042100023,118 CRYSTAL STREET,B2,1,1920,2,2,1,45600.0,40.6759005,-73.874858,on a listed block
3042100026,124 CRYSTAL STREET,B1,1,1920,2,2,1,67140.0,40.6757386,-73.8748151,on a listed block
3042100024,120 CRYSTAL STREET,A9,1,1920,1,1,1,38640.0,40.6758484,-73.8748437,on a listed block
3042100029,130 CRYSTAL STREET,B3,1,1930,2,2,1,44520.0,40.6755793,-73.8747757,on a listed block
3042100028,128 CRYSTAL STREET,A9,1,1925,1,1,1,38640.0,40.6756315,-73.87479,on a listed block
3042100009,179 FOUNTAIN AVENUE,A9,1,1930,1,1,1,44640.0,40.6757966,-73.8752043,on a listed block
3042100005,187 FOUNTAIN AVENUE,A9,1,1930,1,1,1,40080.0,40.6755797,-73.8751507,on a listed block
3042100007,183 FOUNTAIN AVENUE,B3,1,1930,2,2,2,40920.0,40.6756593,-73.8751685,on a listed block
3042100008,181 FOUNTAIN AVENUE,B3,1,1930,2,2,1,37860.0,40.6757417,-73.87519,on a listed block
3042100027,126 CRYSTAL STREET,B2,1,1925,2,2,1,44880.0,40.6756864,-73.8748044,on a listed block
3042100034,2647 PITKIN AVENUE,V1,11,0,0,0,0,84600.0,40.6752717,-73.8745492,on a listed block
