coundist,borough,month,evictions,evictions_12mo,yoy_diff,yoy_change
45,Brooklyn,2020-10,0,129,-21,-1.0
45,Brooklyn,2020-11,0,105,-24,-1.0
45,Brooklyn,2020-12,0,88,-17,-1.0
45,Brooklyn,2021-01,0,51,-37,-1.0
45,Brooklyn,2021-02,0,23,-28,-1.0
45,Brooklyn,2021-03,0,0,-23,-1.0
45,Brooklyn,2021-04,0,0,0,
45,Brooklyn,2021-05,0,0,0,
45,Brooklyn,2021-06,0,0,0,
45,Brooklyn,2021-07,2,2,2,
45,Brooklyn,2021-08,1,3,1,
45,Brooklyn,2021-09,0,3,0,
45,Brooklyn,2021-10,0,3,0,
45,Brooklyn,2021-11,0,3,0,
45,Brooklyn,2021-12,2,5,2,
45,Brooklyn,2022-01,0,5,0,
45,Brooklyn,2022-02,4,9,4,
45,Brooklyn,2022-03,2,11,2,
45,Brooklyn,2022-04,8,19,8,
45,Brooklyn,2022-05,9,28,9,
45,Brooklyn,2022-06,10,38,10,
45,Brooklyn,2022-07,6,42,4,2.0
45,Brooklyn,2022-08,15,56,14,14.0
45,Brooklyn,2022-09,10,66,10,
45,Brooklyn,2022-10,19,85,19,
45,Brooklyn,2022-11,37,122,37,
45,Brooklyn,2022-12,11,131,9,4.5
45,Brooklyn,2023-01,28,159,28,
45,Brooklyn,2023-02,11,166,7,1.75
45,Brooklyn,2023-03,25,189,23,11.5
45,Brooklyn,2023-04,13,194,5,0.625
45,Brooklyn,2023-05,24,209,15,1.6667
45,Brooklyn,2023-06,30,229,20,2.0
45,Brooklyn,2023-07,23,246,17,2.8333
45,Brooklyn,2023-08,21,252,6,0.4
45,Brooklyn,2023-09,10,252,0,0.0
45,Brooklyn,2023-10,39,272,20,1.0526
45,Brooklyn,2023-11,44,279,7,0.1892
45,Brooklyn,2023-12,27,295,16,1.4545
45,Brooklyn,2024-01,38,305,10,0.3571
45,Brooklyn,2024-02,28,322,17,1.5455
45,Brooklyn,2024-03,26,323,1,0.04
45,Brooklyn,2024-04,36,346,23,1.7692
45,Brooklyn,2024-05,45,367,21,0.875
45,Brooklyn,2024-06,40,377,10,0.3333
45,Brooklyn,2024-07,33,387,10,0.4348
45,Brooklyn,2024-08,36,402,15,0.7143
45,Brooklyn,2024-09,32,424,22,2.2
45,Brooklyn,2024-10,17,402,-22,-0.5641
45,Brooklyn,2024-11,35,393,-9,-0.2045
45,Brooklyn,2024-12,20,386,-7,-0.2593
45,Brooklyn,2025-01,19,367,-19,-0.5
45,Brooklyn,2025-02,29,368,1,0.0357
45,Brooklyn,2025-03,51,393,25,0.9615
45,Brooklyn,2025-04,39,396,3,0.0833
45,Brooklyn,2025-05,37,388,-8,-0.1778
45,Brooklyn,2025-06,23,371,-17,-0.425
45,Brooklyn,2025-07,32,370,-1,-0.0303
45,Brooklyn,2025-08,31,365,-5,-0.1389
45,Brooklyn,2025-09,16,349,-16,-0.5
45,Brooklyn,2025-10,27,359,10,0.5882
45,Brooklyn,2025-11,20,344,-15,-0.4286
45,Brooklyn,2025-12,23,347,3,0.15
45,Brooklyn,2026-01,21,349,2,0.1053
45,Brooklyn,2026-02,26,346,-3,-0.1034
45,Brooklyn,2026-03,33,328,-18,-0.3529
45,Brooklyn,2026-04,20,309,-19,-0.4872
45,Brooklyn,2026-05,30,302,-7,-0.1892
45,Brooklyn,2026-06,24,303,1,0.0435
46,Brooklyn,2017-01,18,,,
46,Brooklyn,2017-02,22,,,
46,Brooklyn,2017-03,29,,,
46,Brooklyn,2017-04,30,,,
46,Brooklyn,2017-05,20,,,
46,Brooklyn,2017-06,19,,,
46,Brooklyn,2017-07,20,,,
46,Brooklyn,2017-08,18,,,
46,Brooklyn,2017-09,14,,,
46,Brooklyn,2017-10,26,,,
46,Brooklyn,2017-11,19,,,
46,Brooklyn,2017-12,19,254,,
46,Brooklyn,2018-01,28,264,10,0.5556
46,Brooklyn,2018-02,27,269,5,0.2273
46,Brooklyn,2018-03,28,268,-1,-0.0345
46,Brooklyn,2018-04,22,260,-8,-0.2667
46,Brooklyn,2018-05,27,267,7,0.35
46,Brooklyn,2018-06,21,269,2,0.1053
46,Brooklyn,2018-07,20,269,0,0.0
46,Brooklyn,2018-08,36,287,18,1.0
46,Brooklyn,2018-09,25,298,11,0.7857
46,Brooklyn,2018-10,25,297,-1,-0.0385
46,Brooklyn,2018-11,13,291,-6,-0.3158
46,Brooklyn,2018-12,12,284,-7,-0.3684
46,Brooklyn,2019-01,26,282,-2,-0.0714
46,Brooklyn,2019-02,21,276,-6,-0.2222
46,Brooklyn,2019-03,16,264,-12,-0.4286
46,Brooklyn,2019-04,19,261,-3,-0.1364
46,Brooklyn,2019-05,22,256,-5,-0.1852
46,Brooklyn,2019-06,22,257,1,0.0476
46,Brooklyn,2019-07,24,261,4,0.2
46,Brooklyn,2019-08,22,247,-14,-0.3889
46,Brooklyn,2019-09,20,242,-5,-0.2
46,Brooklyn,2019-10,32,249,7,0.28
46,Brooklyn,2019-11,15,251,2,0.1538
46,Brooklyn,2019-12,14,253,2,0.1667
46,Brooklyn,2020-01,23,250,-3,-0.1154
46,Brooklyn,2020-02,15,244,-6,-0.2857
46,Brooklyn,2020-03,9,237,-7,-0.4375
46,Brooklyn,2020-04,0,218,-19,-1.0
46,Brooklyn,2020-05,0,196,-22,-1.0
46,Brooklyn,2020-06,0,174,-22,-1.0
46,Brooklyn,2020-07,0,150,-24,-1.0
46,Brooklyn,2020-08,0,128,-22,-1.0
46,Brooklyn,2020-09,0,108,-20,-1.0
46,Brooklyn,2020-10,0,76,-32,-1.0
46,Brooklyn,2020-11,0,61,-15,-1.0
46,Brooklyn,2020-12,0,47,-14,-1.0
46,Brooklyn,2021-01,0,24,-23,-1.0
46,Brooklyn,2021-02,0,9,-15,-1.0
46,Brooklyn,2021-03,0,0,-9,-1.0
46,Brooklyn,2021-04,0,0,0,
46,Brooklyn,2021-05,2,2,2,
46,Brooklyn,2021-06,0,2,0,
46,Brooklyn,2021-07,0,2,0,
46,Brooklyn,2021-08,0,2,0,
46,Brooklyn,2021-09,0,2,0,
46,Brooklyn,2021-10,0,2,0,
46,Brooklyn,2021-11,0,2,0,
46,Brooklyn,2021-12,0,2,0,
46,Brooklyn,2022-01,1,3,1,
46,Brooklyn,2022-02,2,5,2,
46,Brooklyn,2022-03,4,9,4,
46,Brooklyn,2022-04,6,15,6,
46,Brooklyn,2022-05,7,20,5,2.5
46,Brooklyn,2022-06,5,25,5,
46,Brooklyn,2022-07,10,35,10,
46,Brooklyn,2022-08,11,46,11,
46,Brooklyn,2022-09,11,57,11,
46,Brooklyn,2022-10,13,70,13,
46,Brooklyn,2022-11,6,76,6,
46,Brooklyn,2022-12,4,80,4,
46,Brooklyn,2023-01,17,96,16,16.0
46,Brooklyn,2023-02,15,109,13,6.5
46,Brooklyn,2023-03,16,121,12,3.0
46,Brooklyn,2023-04,9,124,3,0.5
46,Brooklyn,2023-05,9,126,2,0.2857
46,Brooklyn,2023-06,10,131,5,1.0
46,Brooklyn,2023-07,21,142,11,1.1
46,Brooklyn,2023-08,11,142,0,0.0
46,Brooklyn,2023-09,14,145,3,0.2727
46,Brooklyn,2023-10,15,147,2,0.1538
46,Brooklyn,2023-11,4,145,-2,-0.3333
46,Brooklyn,2023-12,5,146,1,0.25
46,Brooklyn,2024-01,13,142,-4,-0.2353
46,Brooklyn,2024-02,15,142,0,0.0
46,Brooklyn,2024-03,20,146,4,0.25
46,Brooklyn,2024-04,11,148,2,0.2222
46,Brooklyn,2024-05,18,157,9,1.0
46,Brooklyn,2024-06,15,162,5,0.5
46,Brooklyn,2024-07,10,151,-11,-0.5238
46,Brooklyn,2024-08,10,150,-1,-0.0909
46,Brooklyn,2024-09,7,143,-7,-0.5
46,Brooklyn,2024-10,7,135,-8,-0.5333
46,Brooklyn,2024-11,9,140,5,1.25
46,Brooklyn,2024-12,1,136,-4,-0.8
46,Brooklyn,2025-01,8,131,-5,-0.3846
46,Brooklyn,2025-02,13,129,-2,-0.1333
46,Brooklyn,2025-03,14,123,-6,-0.3
46,Brooklyn,2025-04,18,130,7,0.6364
46,Brooklyn,2025-05,14,126,-4,-0.2222
46,Brooklyn,2025-06,20,131,5,0.3333
46,Brooklyn,2025-07,9,130,-1,-0.1
46,Brooklyn,2025-08,11,131,1,0.1
46,Brooklyn,2025-09,10,134,3,0.4286
46,Brooklyn,2025-10,12,139,5,0.7143
46,Brooklyn,2025-11,9,139,0,0.0
46,Brooklyn,2025-12,13,151,12,12.0
46,Brooklyn,2026-01,11,154,3,0.375
46,Brooklyn,2026-02,5,146,-8,-0.6154
46,Brooklyn,2026-03,13,145,-1,-0.0714
46,Brooklyn,2026-04,12,139,-6,-0.3333
46,Brooklyn,2026-05,3,128,-11,-0.7857
46,Brooklyn,2026-06,3,111,-17,-0.85
47,Brooklyn,2017-01,24,,,
47,Brooklyn,2017-02,22,,,
47,Brooklyn,2017-03,20,,,
47,Brooklyn,2017-04,21,,,
47,Brooklyn,2017-05,20,,,
47,Brooklyn,2017-06,16,,,
47,Brooklyn,2017-07,16,,,
47,Brooklyn,2017-08,12,,,
47,Brooklyn,2017-09,16,,,
47,Brooklyn,2017-10,24,,,
47,Brooklyn,2017-11,12,,,
47,Brooklyn,2017-12,13,216,,
47,Brooklyn,2018-01,16,208,-8,-0.3333
47,Brooklyn,2018-02,11,197,-11,-0.5
47,Brooklyn,2018-03,16,193,-4,-0.2
47,Brooklyn,2018-04,26,198,5,0.2381
47,Brooklyn,2018-05,19,197,-1,-0.05
47,Brooklyn,2018-06,22,203,6,0.375
47,Brooklyn,2018-07,20,207,4,0.25
47,Brooklyn,2018-08,16,211,4,0.3333
47,Brooklyn,2018-09,10,205,-6,-0.375
47,Brooklyn,2018-10,27,208,3,0.125
47,Brooklyn,2018-11,20,216,8,0.6667
47,Brooklyn,2018-12,13,216,0,0.0
47,Brooklyn,2019-01,30,230,14,0.875
47,Brooklyn,2019-02,22,241,11,1.0
47,Brooklyn,2019-03,20,245,4,0.25
47,Brooklyn,2019-04,14,233,-12,-0.4615
47,Brooklyn,2019-05,15,229,-4,-0.2105
47,Brooklyn,2019-06,16,223,-6,-0.2727
47,Brooklyn,2019-07,20,223,0,0.0
47,Brooklyn,2019-08,22,229,6,0.375
47,Brooklyn,2019-09,15,234,5,0.5
47,Brooklyn,2019-10,24,231,-3,-0.1111
47,Brooklyn,2019-11,11,222,-9,-0.45
47,Brooklyn,2019-12,6,215,-7,-0.5385
47,Brooklyn,2020-01,18,203,-12,-0.4
47,Brooklyn,2020-02,15,196,-7,-0.3182
47,Brooklyn,2020-03,11,187,-9,-0.45
47,Brooklyn,2020-04,0,173,-14,-1.0
47,Brooklyn,2020-05,0,158,-15,-1.0
47,Brooklyn,2020-06,0,142,-16,-1.0
47,Brooklyn,2020-07,0,122,-20,-1.0
47,Brooklyn,2020-08,0,100,-22,-1.0
47,Brooklyn,2020-09,0,85,-15,-1.0
47,Brooklyn,2020-10,0,61,-24,-1.0
47,Brooklyn,2020-11,0,50,-11,-1.0
47,Brooklyn,2020-12,0,44,-6,-1.0
47,Brooklyn,2021-01,0,26,-18,-1.0
47,Brooklyn,2021-02,0,11,-15,-1.0
47,Brooklyn,2021-03,0,0,-11,-1.0
47,Brooklyn,2021-04,0,0,0,
47,Brooklyn,2021-05,0,0,0,
47,Brooklyn,2021-06,0,0,0,
47,Brooklyn,2021-07,0,0,0,
47,Brooklyn,2021-08,1,1,1,
47,Brooklyn,2021-09,0,1,0,
47,Brooklyn,2021-10,0,1,0,
47,Brooklyn,2021-11,0,1,0,
47,Brooklyn,2021-12,1,2,1,
47,Brooklyn,2022-01,1,3,1,
47,Brooklyn,2022-02,1,4,1,
47,Brooklyn,2022-03,3,7,3,
47,Brooklyn,2022-04,5,12,5,
47,Brooklyn,2022-05,2,14,2,
47,Brooklyn,2022-06,7,21,7,
47,Brooklyn,2022-07,8,29,8,
47,Brooklyn,2022-08,8,36,7,7.0
47,Brooklyn,2022-09,4,40,4,
47,Brooklyn,2022-10,8,48,8,
47,Brooklyn,2022-11,10,58,10,
47,Brooklyn,2022-12,9,66,8,8.0
47,Brooklyn,2023-01,9,74,8,8.0
47,Brooklyn,2023-02,10,83,9,9.0
47,Brooklyn,2023-03,18,98,15,5.0
47,Brooklyn,2023-04,11,104,6,1.2
47,Brooklyn,2023-05,16,118,14,7.0
47,Brooklyn,2023-06,17,128,10,1.4286
47,Brooklyn,2023-07,9,129,1,0.125
47,Brooklyn,2023-08,17,138,9,1.125
47,Brooklyn,2023-09,14,148,10,2.5
47,Brooklyn,2023-10,16,156,8,1.0
47,Brooklyn,2023-11,14,160,4,0.4
47,Brooklyn,2023-12,9,160,0,0.0
47,Brooklyn,2024-01,16,167,7,0.7778
47,Brooklyn,2024-02,11,168,1,0.1
47,Brooklyn,2024-03,19,169,1,0.0556
47,Brooklyn,2024-04,14,172,3,0.2727
47,Brooklyn,2024-05,16,172,0,0.0
47,Brooklyn,2024-06,18,173,1,0.0588
47,Brooklyn,2024-07,12,176,3,0.3333
47,Brooklyn,2024-08,20,179,3,0.1765
47,Brooklyn,2024-09,4,169,-10,-0.7143
47,Brooklyn,2024-10,17,170,1,0.0625
47,Brooklyn,2024-11,11,167,-3,-0.2143
47,Brooklyn,2024-12,20,178,11,1.2222
47,Brooklyn,2025-01,16,178,0,0.0
47,Brooklyn,2025-02,10,177,-1,-0.0909
47,Brooklyn,2025-03,19,177,0,0.0
47,Brooklyn,2025-04,18,181,4,0.2857
47,Brooklyn,2025-05,15,180,-1,-0.0625
47,Brooklyn,2025-06,19,181,1,0.0556
47,Brooklyn,2025-07,8,177,-4,-0.3333
47,Brooklyn,2025-08,16,173,-4,-0.2
47,Brooklyn,2025-09,24,193,20,5.0
47,Brooklyn,2025-10,12,188,-5,-0.2941
47,Brooklyn,2025-11,17,194,6,0.5455
47,Brooklyn,2025-12,9,183,-11,-0.55
47,Brooklyn,2026-01,10,177,-6,-0.375
47,Brooklyn,2026-02,16,183,6,0.6
47,Brooklyn,2026-03,17,181,-2,-0.1053
47,Brooklyn,2026-04,11,174,-7,-0.3889
47,Brooklyn,2026-05,17,176,2,0.1333
47,Brooklyn,2026-06,6,163,-13,-0.6842
48,Brooklyn,2017-01,22,,,
48,Brooklyn,2017-02,17,,,
48,Brooklyn,2017-03,18,,,
48,Brooklyn,2017-04,23,,,
48,Brooklyn,2017-05,18,,,
48,Brooklyn,2017-06,20,,,
48,Brooklyn,2017-07,12,,,
48,Brooklyn,2017-08,16,,,
48,Brooklyn,2017-09,18,,,
48,Brooklyn,2017-10,26,,,
48,Brooklyn,2017-11,9,,,
48,Brooklyn,2017-12,10,209,,
48,Brooklyn,2018-01,19,206,-3,-0.1364
48,Brooklyn,2018-02,12,201,-5,-0.2941
48,Brooklyn,2018-03,25,208,7,0.3889
48,Brooklyn,2018-04,22,207,-1,-0.0435
48,Brooklyn,2018-05,20,209,2,0.1111
48,Brooklyn,2018-06,29,218,9,0.45
48,Brooklyn,2018-07,23,229,11,0.9167
48,Brooklyn,2018-08,17,230,1,0.0625
48,Brooklyn,2018-09,15,227,-3,-0.1667
48,Brooklyn,2018-10,25,226,-1,-0.0385
48,Brooklyn,2018-11,14,231,5,0.5556
48,Brooklyn,2018-12,18,239,8,0.8
48,Brooklyn,2019-01,18,238,-1,-0.0526
48,Brooklyn,2019-02,12,238,0,0.0
48,Brooklyn,2019-03,19,232,-6,-0.24
48,Brooklyn,2019-04,16,226,-6,-0.2727
48,Brooklyn,2019-05,16,222,-4,-0.2
48,Brooklyn,2019-06,26,219,-3,-0.1034
48,Brooklyn,2019-07,14,210,-9,-0.3913
48,Brooklyn,2019-08,20,213,3,0.1765
48,Brooklyn,2019-09,13,211,-2,-0.1333
48,Brooklyn,2019-10,14,200,-11,-0.44
48,Brooklyn,2019-11,12,198,-2,-0.1429
48,Brooklyn,2019-12,9,189,-9,-0.5
48,Brooklyn,2020-01,16,187,-2,-0.1111
48,Brooklyn,2020-02,9,184,-3,-0.25
48,Brooklyn,2020-03,2,167,-17,-0.8947
48,Brooklyn,2020-04,0,151,-16,-1.0
48,Brooklyn,2020-05,0,135,-16,-1.0
48,Brooklyn,2020-06,0,109,-26,-1.0
48,Brooklyn,2020-07,0,95,-14,-1.0
48,Brooklyn,2020-08,0,75,-20,-1.0
48,Brooklyn,2020-09,0,62,-13,-1.0
48,Brooklyn,2020-10,0,48,-14,-1.0
48,Brooklyn,2020-11,0,36,-12,-1.0
48,Brooklyn,2020-12,0,27,-9,-1.0
48,Brooklyn,2021-01,0,11,-16,-1.0
48,Brooklyn,2021-02,0,2,-9,-1.0
48,Brooklyn,2021-03,0,0,-2,-1.0
48,Brooklyn,2021-04,0,0,0,
48,Brooklyn,2021-05,0,0,0,
48,Brooklyn,2021-06,0,0,0,
48,Brooklyn,2021-07,0,0,0,
48,Brooklyn,2021-08,1,1,1,
48,Brooklyn,2021-09,0,1,0,
48,Brooklyn,2021-10,0,1,0,
48,Brooklyn,2021-11,0,1,0,
48,Brooklyn,2021-12,1,2,1,
48,Brooklyn,2022-01,2,4,2,
48,Brooklyn,2022-02,2,6,2,
48,Brooklyn,2022-03,5,11,5,
48,Brooklyn,2022-04,4,15,4,
48,Brooklyn,2022-05,3,18,3,
48,Brooklyn,2022-06,5,23,5,
48,Brooklyn,2022-07,4,27,4,
48,Brooklyn,2022-08,12,38,11,11.0
48,Brooklyn,2022-09,5,43,5,
48,Brooklyn,2022-10,10,53,10,
48,Brooklyn,2022-11,10,63,10,
48,Brooklyn,2022-12,12,74,11,11.0
48,Brooklyn,2023-01,14,86,12,6.0
48,Brooklyn,2023-02,11,95,9,4.5
48,Brooklyn,2023-03,18,108,13,2.6
48,Brooklyn,2023-04,13,117,9,2.25
48,Brooklyn,2023-05,19,133,16,5.3333
48,Brooklyn,2023-06,14,142,9,1.8
48,Brooklyn,2023-07,9,147,5,1.25
48,Brooklyn,2023-08,11,146,-1,-0.0833
48,Brooklyn,2023-09,10,151,5,1.0
48,Brooklyn,2023-10,11,152,1,0.1
48,Brooklyn,2023-11,13,155,3,0.3
48,Brooklyn,2023-12,8,151,-4,-0.3333
48,Brooklyn,2024-01,16,153,2,0.1429
48,Brooklyn,2024-02,16,158,5,0.4545
48,Brooklyn,2024-03,23,163,5,0.2778
48,Brooklyn,2024-04,11,161,-2,-0.1538
48,Brooklyn,2024-05,23,165,4,0.2105
48,Brooklyn,2024-06,15,166,1,0.0714
48,Brooklyn,2024-07,15,172,6,0.6667
48,Brooklyn,2024-08,11,172,0,0.0
48,Brooklyn,2024-09,15,177,5,0.5
48,Brooklyn,2024-10,10,176,-1,-0.0909
48,Brooklyn,2024-11,7,170,-6,-0.4615
48,Brooklyn,2024-12,14,176,6,0.75
48,Brooklyn,2025-01,16,176,0,0.0
48,Brooklyn,2025-02,18,178,2,0.125
48,Brooklyn,2025-03,16,171,-7,-0.3043
48,Brooklyn,2025-04,20,180,9,0.8182
48,Brooklyn,2025-05,24,181,1,0.0435
48,Brooklyn,2025-06,21,187,6,0.4
48,Brooklyn,2025-07,10,182,-5,-0.3333
48,Brooklyn,2025-08,15,186,4,0.3636
48,Brooklyn,2025-09,23,194,8,0.5333
48,Brooklyn,2025-10,13,197,3,0.3
48,Brooklyn,2025-11,7,197,0,0.0
48,Brooklyn,2025-12,11,194,-3,-0.2143
48,Brooklyn,2026-01,15,193,-1,-0.0625
48,Brooklyn,2026-02,12,187,-6,-0.3333
48,Brooklyn,2026-03,19,190,3,0.1875
48,Brooklyn,2026-04,13,183,-7,-0.35
48,Brooklyn,2026-05,9,168,-15,-0.625
48,Brooklyn,2026-06,9,156,-12,-0.5714
49,Staten Island,2017-01,36,,,
49,Staten Island,2017-02,34,,,
49,Staten Island,2017-03,29,,,
49,Staten Island,2017-04,35,,,
49,Staten Island,2017-05,35,,,
49,Staten Island,2017-06,25,,,
49,Staten Island,2017-07,27,,,
49,Staten Island,2017-08,35,,,
49,Staten Island,2017-09,22,,,
49,Staten Island,2017-10,38,,,
49,Staten Island,2017-11,31,,,
49,Staten Island,2017-12,3,350,,
49,Staten Island,2018-01,37,351,1,0.0278
49,Staten Island,2018-02,29,346,-5,-0.1471
49,Staten Island,2018-03,26,343,-3,-0.1034
49,Staten Island,2018-04,42,350,7,0.2
49,Staten Island,2018-05,27,342,-8,-0.2286
49,Staten Island,2018-06,28,345,3,0.12
49,Staten Island,2018-07,23,341,-4,-0.1481
49,Staten Island,2018-08,25,331,-10,-0.2857
49,Staten Island,2018-09,25,334,3,0.1364
49,Staten Island,2018-10,36,332,-2,-0.0526
49,Staten Island,2018-11,28,329,-3,-0.0968
49,Staten Island,2018-12,28,354,25,8.3333
49,Staten Island,2019-01,26,343,-11,-0.2973
49,Staten Island,2019-02,38,352,9,0.3103
49,Staten Island,2019-03,25,351,-1,-0.0385
49,Staten Island,2019-04,33,342,-9,-0.2143
49,Staten Island,2019-05,38,353,11,0.4074
49,Staten Island,2019-06,44,369,16,0.5714
49,Staten Island,2019-07,34,380,11,0.4783
49,Staten Island,2019-08,26,381,1,0.04
49,Staten Island,2019-09,27,383,2,0.08
49,Staten Island,2019-10,29,376,-7,-0.1944
49,Staten Island,2019-11,19,367,-9,-0.3214
49,Staten Island,2019-12,13,352,-15,-0.5357
49,Staten Island,2020-01,29,355,3,0.1154
49,Staten Island,2020-02,15,332,-23,-0.6053
49,Staten Island,2020-03,11,318,-14,-0.56
49,Staten Island,2020-04,0,285,-33,-1.0
49,Staten Island,2020-05,0,247,-38,-1.0
49,Staten Island,2020-06,0,203,-44,-1.0
49,Staten Island,2020-07,0,169,-34,-1.0
49,Staten Island,2020-08,0,143,-26,-1.0
49,Staten Island,2020-09,0,116,-27,-1.0
49,Staten Island,2020-10,0,87,-29,-1.0
49,Staten Island,2020-11,0,68,-19,-1.0
49,Staten Island,2020-12,3,58,-10,-0.7692
49,Staten Island,2021-01,0,29,-29,-1.0
49,Staten Island,2021-02,0,14,-15,-1.0
49,Staten Island,2021-03,0,3,-11,-1.0
49,Staten Island,2021-04,0,3,0,
49,Staten Island,2021-05,0,3,0,
49,Staten Island,2021-06,1,4,1,
49,Staten Island,2021-07,3,7,3,
49,Staten Island,2021-08,6,13,6,
49,Staten Island,2021-09,1,14,1,
49,Staten Island,2021-10,2,16,2,
49,Staten Island,2021-11,1,17,1,
49,Staten Island,2021-12,2,16,-1,-0.3333
49,Staten Island,2022-01,9,25,9,
49,Staten Island,2022-02,8,33,8,
49,Staten Island,2022-03,7,40,7,
49,Staten Island,2022-04,6,46,6,
49,Staten Island,2022-05,14,60,14,
49,Staten Island,2022-06,8,67,7,7.0
49,Staten Island,2022-07,12,76,9,3.0
49,Staten Island,2022-08,11,81,5,0.8333
49,Staten Island,2022-09,12,92,11,11.0
49,Staten Island,2022-10,14,104,12,6.0
49,Staten Island,2022-11,21,124,20,20.0
49,Staten Island,2022-12,16,138,14,7.0
49,Staten Island,2023-01,26,155,17,1.8889
49,Staten Island,2023-02,23,170,15,1.875
49,Staten Island,2023-03,18,181,11,1.5714
49,Staten Island,2023-04,25,200,19,3.1667
49,Staten Island,2023-05,28,214,14,1.0
49,Staten Island,2023-06,47,253,39,4.875
49,Staten Island,2023-07,27,268,15,1.25
49,Staten Island,2023-08,32,289,21,1.9091
49,Staten Island,2023-09,10,287,-2,-0.1667
49,Staten Island,2023-10,29,302,15,1.0714
49,Staten Island,2023-11,25,306,4,0.1905
49,Staten Island,2023-12,19,309,3,0.1875
49,Staten Island,2024-01,40,323,14,0.5385
49,Staten Island,2024-02,35,335,12,0.5217
49,Staten Island,2024-03,46,363,28,1.5556
49,Staten Island,2024-04,37,375,12,0.48
49,Staten Island,2024-05,48,395,20,0.7143
49,Staten Island,2024-06,16,364,-31,-0.6596
49,Staten Island,2024-07,19,356,-8,-0.2963
49,Staten Island,2024-08,28,352,-4,-0.125
49,Staten Island,2024-09,29,371,19,1.9
49,Staten Island,2024-10,38,380,9,0.3103
49,Staten Island,2024-11,15,370,-10,-0.4
49,Staten Island,2024-12,25,376,6,0.3158
49,Staten Island,2025-01,34,370,-6,-0.15
49,Staten Island,2025-02,30,365,-5,-0.1429
49,Staten Island,2025-03,39,358,-7,-0.1522
49,Staten Island,2025-04,38,359,1,0.027
49,Staten Island,2025-05,31,342,-17,-0.3542
49,Staten Island,2025-06,39,365,23,1.4375
49,Staten Island,2025-07,23,369,4,0.2105
49,Staten Island,2025-08,41,382,13,0.4643
49,Staten Island,2025-09,29,382,0,0.0
49,Staten Island,2025-10,27,371,-11,-0.2895
49,Staten Island,2025-11,23,379,8,0.5333
49,Staten Island,2025-12,24,378,-1,-0.04
49,Staten Island,2026-01,17,361,-17,-0.5
49,Staten Island,2026-02,28,359,-2,-0.0667
49,Staten Island,2026-03,33,353,-6,-0.1538
49,Staten Island,2026-04,31,346,-7,-0.1842
49,Staten Island,2026-05,29,344,-2,-0.0645
49,Staten Island,2026-06,19,324,-20,-0.5128
50,Staten Island,2017-01,5,,,
50,Staten Island,2017-02,6,,,
50,Staten Island,2017-03,11,,,
50,Staten Island,2017-04,5,,,
50,Staten Island,2017-05,8,,,
50,Staten Island,2017-06,9,,,
50,Staten Island,2017-07,10,,,
50,Staten Island,2017-08,0,,,
50,Staten Island,2017-09,12,,,
50,Staten Island,2017-10,10,,,
50,Staten Island,2017-11,7,,,
50,Staten Island,2017-12,6,89,,
50,Staten Island,2018-01,7,91,2,0.4
50,Staten Island,2018-02,5,90,-1,-0.1667
50,Staten Island,2018-03,10,89,-1,-0.0909
50,Staten Island,2018-04,6,90,1,0.2
50,Staten Island,2018-05,4,86,-4,-0.5
50,Staten Island,2018-06,10,87,1,0.1111
50,Staten Island,2018-07,6,83,-4,-0.4
50,Staten Island,2018-08,16,99,16,
50,Staten Island,2018-09,2,89,-10,-0.8333
50,Staten Island,2018-10,9,88,-1,-0.1
50,Staten Island,2018-11,13,94,6,0.8571
50,Staten Island,2018-12,9,97,3,0.5
50,Staten Island,2019-01,7,97,0,0.0
50,Staten Island,2019-02,3,95,-2,-0.4
50,Staten Island,2019-03,7,92,-3,-0.3
50,Staten Island,2019-04,11,97,5,0.8333
50,Staten Island,2019-05,5,98,1,0.25
50,Staten Island,2019-06,8,96,-2,-0.2
50,Staten Island,2019-07,7,97,1,0.1667
50,Staten Island,2019-08,8,89,-8,-0.5
50,Staten Island,2019-09,4,91,2,1.0
50,Staten Island,2019-10,2,84,-7,-0.7778
50,Staten Island,2019-11,5,76,-8,-0.6154
50,Staten Island,2019-12,3,70,-6,-0.6667
50,Staten Island,2020-01,6,69,-1,-0.1429
50,Staten Island,2020-02,3,69,0,0.0
50,Staten Island,2020-03,1,63,-6,-0.8571
50,Staten Island,2020-04,0,52,-11,-1.0
50,Staten Island,2020-05,0,47,-5,-1.0
50,Staten Island,2020-06,0,39,-8,-1.0
50,Staten Island,2020-07,0,32,-7,-1.0
50,Staten Island,2020-08,0,24,-8,-1.0
50,Staten Island,2020-09,0,20,-4,-1.0
50,Staten Island,2020-10,0,18,-2,-1.0
50,Staten Island,2020-11,0,13,-5,-1.0
50,Staten Island,2020-12,0,10,-3,-1.0
50,Staten Island,2021-01,0,4,-6,-1.0
50,Staten Island,2021-02,0,1,-3,-1.0
50,Staten Island,2021-03,0,0,-1,-1.0
50,Staten Island,2021-04,0,0,0,
50,Staten Island,2021-05,0,0,0,
50,Staten Island,2021-06,0,0,0,
50,Staten Island,2021-07,1,1,1,
50,Staten Island,2021-08,0,1,0,
50,Staten Island,2021-09,0,1,0,
50,Staten Island,2021-10,0,1,0,
50,Staten Island,2021-11,1,2,1,
50,Staten Island,2021-12,1,3,1,
50,Staten Island,2022-01,3,6,3,
50,Staten Island,2022-02,3,9,3,
