coundist,borough,month,rent_streeteasy,rent_zori,se_coverage
43,Brooklyn,2024-03,2643.96,2355.33,1.0
43,Brooklyn,2024-04,2525.6,2359.82,1.0
43,Brooklyn,2024-05,2590.19,2385.9,1.0
43,Brooklyn,2024-06,2512.6,2424.84,1.0
43,Brooklyn,2024-07,2528.25,2456.45,1.0
43,Brooklyn,2024-08,2473.33,2466.93,1.0
43,Brooklyn,2024-09,2588.38,2464.75,1.0
43,Brooklyn,2024-10,2478.75,2472.13,1.0
43,Brooklyn,2024-11,2387.37,2463.48,1.0
43,Brooklyn,2024-12,2645.26,2409.0,1.0
43,Brooklyn,2025-01,2617.62,2405.66,1.0
43,Brooklyn,2025-02,2679.01,2428.51,1.0
43,Brooklyn,2025-03,2565.7,2484.58,1.0
43,Brooklyn,2025-04,2602.01,2510.93,1.0
43,Brooklyn,2025-05,2588.53,2501.94,1.0
43,Brooklyn,2025-06,2650.98,2505.36,1.0
43,Brooklyn,2025-07,2657.97,2547.01,1.0
43,Brooklyn,2025-08,2681.03,2572.84,1.0
43,Brooklyn,2025-09,2638.0,2647.35,1.0
43,Brooklyn,2025-10,2616.94,2632.57,1.0
43,Brooklyn,2025-11,2632.28,2605.44,1.0
43,Brooklyn,2025-12,2637.35,2552.78,1.0
43,Brooklyn,2026-01,2631.42,2574.5,1.0
43,Brooklyn,2026-02,2666.19,2641.69,1.0
43,Brooklyn,2026-03,2655.96,2685.61,1.0
43,Brooklyn,2026-04,2627.41,2681.5,1.0
43,Brooklyn,2026-05,2745.91,2671.51,1.0
43,Brooklyn,2026-06,2566.49,,1.0
44,Brooklyn,2017-01,1867.28,2106.42,1.0
44,Brooklyn,2017-02,1876.41,2136.82,1.0
44,Brooklyn,2017-03,1837.48,2187.99,1.0
44,Brooklyn,2017-04,1831.88,2218.51,1.0
44,Brooklyn,2017-05,1780.81,2208.69,1.0
44,Brooklyn,2017-06,1805.91,2187.06,1.0
44,Brooklyn,2017-07,1774.73,2171.42,1.0
44,Brooklyn,2017-08,1749.74,2152.86,1.0
44,Brooklyn,2017-09,1814.58,2164.35,1.0
44,Brooklyn,2017-10,1769.83,2223.25,1.0
44,Brooklyn,2017-11,1815.92,2243.69,1.0
44,Brooklyn,2017-12,1732.63,2229.43,1.0
44,Brooklyn,2018-01,1731.15,2175.79,1.0
44,Brooklyn,2018-02,1714.32,2184.25,1.0
44,Brooklyn,2018-03,1765.09,2196.51,1.0
44,Brooklyn,2018-04,1748.89,2201.93,1.0
44,Brooklyn,2018-05,1795.72,2210.27,1.0
44,Brooklyn,2018-06,1796.48,2228.44,1.0
44,Brooklyn,2018-07,1828.96,2236.56,1.0
44,Brooklyn,2018-08,1856.2,2246.96,1.0
44,Brooklyn,2018-09,1820.79,2247.6,1.0
44,Brooklyn,2018-10,1882.66,2265.28,1.0
44,Brooklyn,2018-11,1835.96,2259.6,1.0
44,Brooklyn,2018-12,1758.93,2217.26,1.0
44,Brooklyn,2019-01,1814.06,2207.71,1.0
44,Brooklyn,2019-02,1863.14,2215.59,1.0
44,Brooklyn,2019-03,1842.87,2274.63,1.0
44,Brooklyn,2019-04,1861.62,2274.03,1.0
44,Brooklyn,2019-05,1874.53,2310.65,1.0
44,Brooklyn,2019-06,1833.94,2296.42,1.0
44,Brooklyn,2019-07,1871.23,2317.99,1.0
44,Brooklyn,2019-08,1967.51,2298.93,1.0
44,Brooklyn,2019-09,1910.16,2313.74,1.0
44,Brooklyn,2019-10,1976.31,2303.25,1.0
44,Brooklyn,2019-11,1937.75,2325.72,1.0
44,Brooklyn,2019-12,1949.32,2343.21,1.0
44,Brooklyn,2020-01,2003.98,2334.05,1.0
44,Brooklyn,2020-02,2027.77,2306.96,1.0
44,Brooklyn,2020-03,2030.75,2277.86,1.0
44,Brooklyn,2020-04,1885.03,2312.32,1.0
44,Brooklyn,2020-05,1939.36,2223.11,1.0
44,Brooklyn,2020-06,1852.4,2220.56,1.0
44,Brooklyn,2020-07,1868.26,2192.87,1.0
44,Brooklyn,2020-08,1905.99,2193.3,1.0
44,Brooklyn,2020-09,1846.48,2184.94,1.0
44,Brooklyn,2020-10,1811.29,2148.2,1.0
44,Brooklyn,2020-11,1813.73,2098.6,1.0
44,Brooklyn,2020-12,1787.66,2093.29,1.0
44,Brooklyn,2021-01,1796.88,2077.51,1.0
44,Brooklyn,2021-02,1735.53,2120.52,1.0
44,Brooklyn,2021-03,1766.44,2120.46,1.0
44,Brooklyn,2021-04,1832.32,2147.97,1.0
44,Brooklyn,2021-05,1860.06,2154.23,1.0
44,Brooklyn,2021-06,1886.4,2173.16,1.0
44,Brooklyn,2021-07,1872.12,2206.41,1.0
44,Brooklyn,2021-08,1900.0,2236.87,1.0
44,Brooklyn,2021-09,1961.01,2262.18,1.0
44,Brooklyn,2021-10,1915.1,2247.08,1.0
44,Brooklyn,2021-11,2003.57,2252.4,1.0
44,Brooklyn,2021-12,1899.4,2248.26,1.0
44,Brooklyn,2022-01,1954.41,2271.19,1.0
44,Brooklyn,2022-02,1990.18,2282.32,1.0
44,Brooklyn,2022-03,2031.73,2310.14,1.0
44,Brooklyn,2022-04,2019.52,2301.32,1.0
44,Brooklyn,2022-05,2097.03,2326.13,1.0
44,Brooklyn,2022-06,2254.66,2354.2,1.0
44,Brooklyn,2022-07,2200.46,2415.15,1.0
44,Brooklyn,2022-08,2185.65,2422.78,1.0
44,Brooklyn,2022-09,2126.0,2444.86,1.0
44,Brooklyn,2022-10,2272.54,2494.8,1.0
44,Brooklyn,2022-11,2253.45,2536.79,1.0
44,Brooklyn,2022-12,2290.87,2515.8,1.0
44,Brooklyn,2023-01,2424.84,2482.56,1.0
44,Brooklyn,2023-02,2303.0,2353.32,1.0
44,Brooklyn,2023-03,2342.16,2512.77,1.0
44,Brooklyn,2023-04,2309.36,2362.95,1.0
44,Brooklyn,2023-05,2427.53,2368.16,1.0
44,Brooklyn,2023-06,2349.67,2371.25,1.0
44,Brooklyn,2023-07,2422.11,2391.08,1.0
44,Brooklyn,2023-08,2459.25,2410.99,1.0
44,Brooklyn,2023-09,2537.67,2435.96,1.0
44,Brooklyn,2023-10,2620.1,2455.79,1.0
44,Brooklyn,2023-11,2461.9,2483.46,1.0
44,Brooklyn,2023-12,2487.78,2527.36,1.0
44,Brooklyn,2024-01,2543.85,2529.58,1.0
44,Brooklyn,2024-02,2647.3,2528.31,1.0
44,Brooklyn,2024-03,2580.18,2492.13,1.0
44,Brooklyn,2024-04,2800.59,2488.58,1.0
44,Brooklyn,2024-05,2825.52,2518.37,1.0
44,Brooklyn,2024-06,2772.7,2589.49,1.0
44,Brooklyn,2024-07,2740.08,2631.7,1.0
44,Brooklyn,2024-08,2738.64,2633.65,1.0
44,Brooklyn,2024-09,2763.31,2588.85,1.0
44,Brooklyn,2024-10,2539.64,2560.86,1.0
44,Brooklyn,2024-11,2665.1,2558.53,1.0
44,Brooklyn,2024-12,2751.17,2538.07,1.0
44,Brooklyn,2025-01,2640.67,2559.14,1.0
44,Brooklyn,2025-02,2601.51,2558.83,1.0
44,Brooklyn,2025-03,2675.45,2586.7,1.0
44,Brooklyn,2025-04,2779.2,2581.98,1.0
44,Brooklyn,2025-05,2815.42,2594.02,1.0
44,Brooklyn,2025-06,2883.94,2615.5,1.0
44,Brooklyn,2025-07,2886.07,2680.58,1.0
44,Brooklyn,2025-08,2715.27,2712.96,1.0
44,Brooklyn,2025-09,2698.85,2738.99,1.0
44,Brooklyn,2025-10,2770.03,2704.23,1.0
44,Brooklyn,2025-11,2739.43,2676.93,1.0
44,Brooklyn,2025-12,2780.4,2656.98,1.0
44,Brooklyn,2026-01,2565.4,2708.36,1.0
44,Brooklyn,2026-02,2776.12,2754.5,1.0
44,Brooklyn,2026-03,2799.72,2746.36,1.0
44,Brooklyn,2026-04,2806.86,2742.78,1.0
44,Brooklyn,2026-05,2823.42,2738.54,1.0
44,Brooklyn,2026-06,2729.55,,1.0
45,Brooklyn,2017-01,1774.81,2146.37,1.0
45,Brooklyn,2017-02,1837.56,2163.46,1.0
45,Brooklyn,2017-03,2036.06,2197.79,1.0
45,Brooklyn,2017-04,2058.28,2215.41,1.0
45,Brooklyn,2017-05,1959.42,2210.15,1.0
45,Brooklyn,2017-06,2013.73,2204.26,1.0
45,Brooklyn,2017-07,1907.16,2203.13,1.0
45,Brooklyn,2017-08,2191.77,2192.31,1.0
45,Brooklyn,2017-09,2077.32,2196.28,1.0
45,Brooklyn,2017-10,2058.13,2226.44,1.0
45,Brooklyn,2017-11,1987.84,2231.76,1.0
45,Brooklyn,2017-12,1923.33,2157.5,1.0
45,Brooklyn,2018-01,1957.17,2142.18,1.0
45,Brooklyn,2018-02,2016.71,2152.13,1.0
45,Brooklyn,2018-03,2104.07,2161.65,1.0
45,Brooklyn,2018-04,2090.39,2161.07,1.0
45,Brooklyn,2018-05,2102.54,2150.5,1.0
45,Brooklyn,2018-06,2182.75,2163.0,1.0
45,Brooklyn,2018-07,2164.64,2182.33,1.0
45,Brooklyn,2018-08,2085.19,2221.15,1.0
45,Brooklyn,2018-09,2202.34,2243.21,1.0
45,Brooklyn,2018-10,2013.38,2245.27,1.0
45,Brooklyn,2018-11,2042.17,2226.8,1.0
45,Brooklyn,2018-12,2041.94,2182.66,1.0
45,Brooklyn,2019-01,2002.47,2188.79,1.0
45,Brooklyn,2019-02,2165.6,2180.41,1.0
45,Brooklyn,2019-03,2173.73,2218.44,1.0
45,Brooklyn,2019-04,2260.47,2238.34,1.0
45,Brooklyn,2019-05,1916.07,2280.01,1.0
45,Brooklyn,2019-06,2129.97,2309.74,1.0
45,Brooklyn,2019-07,1961.06,2304.75,1.0
45,Brooklyn,2019-08,2091.17,2309.94,1.0
45,Brooklyn,2019-09,2150.64,2285.18,1.0
45,Brooklyn,2019-10,2124.78,2321.19,1.0
45,Brooklyn,2019-11,2140.82,2318.78,1.0
45,Brooklyn,2019-12,2123.5,2295.19,1.0
45,Brooklyn,2020-01,2237.93,2286.17,1.0
45,Brooklyn,2020-02,2048.85,2302.53,1.0
45,Brooklyn,2020-03,2162.88,2370.57,1.0
45,Brooklyn,2020-04,2255.73,2332.96,1.0
45,Brooklyn,2020-05,2016.44,2313.38,1.0
45,Brooklyn,2020-06,2031.04,2283.89,1.0
45,Brooklyn,2020-07,2167.87,2295.95,1.0
45,Brooklyn,2020-08,2153.15,2275.6,1.0
45,Brooklyn,2020-09,2106.25,2255.0,1.0
45,Brooklyn,2020-10,2138.57,2227.14,1.0
45,Brooklyn,2020-11,2038.01,2193.31,1.0
45,Brooklyn,2020-12,2086.8,2154.57,1.0
45,Brooklyn,2021-01,1910.61,2132.65,1.0
45,Brooklyn,2021-02,1879.93,2120.27,1.0
45,Brooklyn,2021-03,1918.0,2146.57,1.0
45,Brooklyn,2021-04,1937.05,2187.12,1.0
45,Brooklyn,2021-05,2004.72,2234.18,1.0
45,Brooklyn,2021-06,1998.34,2249.02,1.0
45,Brooklyn,2021-07,2189.36,2265.07,1.0
45,Brooklyn,2021-08,1985.23,2270.04,1.0
45,Brooklyn,2021-09,2020.74,2283.4,1.0
45,Brooklyn,2021-10,2054.26,2281.78,1.0
45,Brooklyn,2021-11,2320.63,2311.03,1.0
45,Brooklyn,2021-12,2018.31,2336.97,1.0
45,Brooklyn,2022-01,2301.69,2385.31,1.0
45,Brooklyn,2022-02,2269.8,2415.73,1.0
45,Brooklyn,2022-03,2410.94,2442.81,1.0
45,Brooklyn,2022-04,2277.87,2444.48,1.0
45,Brooklyn,2022-05,2384.04,2481.92,1.0
45,Brooklyn,2022-06,2612.0,2529.5,1.0
45,Brooklyn,2022-07,2616.32,2583.92,1.0
45,Brooklyn,2022-08,2561.97,2592.08,1.0
45,Brooklyn,2022-09,2565.68,2600.31,1.0
45,Brooklyn,2022-10,2526.72,2611.28,1.0
45,Brooklyn,2022-11,2468.97,2614.2,1.0
45,Brooklyn,2022-12,2581.36,2616.46,1.0
45,Brooklyn,2023-01,2524.85,2625.6,1.0
45,Brooklyn,2023-02,2488.61,2627.25,1.0
45,Brooklyn,2023-03,2499.63,2629.32,1.0
45,Brooklyn,2023-04,2616.88,2638.17,1.0
45,Brooklyn,2023-05,2505.19,2672.77,1.0
45,Brooklyn,2023-06,2482.46,2693.02,1.0
45,Brooklyn,2023-07,2694.4,2705.29,1.0
45,Brooklyn,2023-08,2577.59,2692.72,1.0
45,Brooklyn,2023-09,2558.32,2704.86,1.0
45,Brooklyn,2023-10,2974.42,2715.08,1.0
45,Brooklyn,2023-11,2712.73,2702.18,1.0
45,Brooklyn,2023-12,2642.39,2680.04,1.0
45,Brooklyn,2024-01,2739.07,2664.67,1.0
45,Brooklyn,2024-02,2809.65,2685.69,1.0
45,Brooklyn,2024-03,2789.7,2706.49,1.0
45,Brooklyn,2024-04,2839.13,2725.09,1.0
45,Brooklyn,2024-05,2888.27,2725.76,1.0
45,Brooklyn,2024-06,2866.17,2747.88,1.0
45,Brooklyn,2024-07,2754.12,2763.21,1.0
45,Brooklyn,2024-08,2819.6,2776.24,1.0
45,Brooklyn,2024-09,2624.89,2758.75,1.0
45,Brooklyn,2024-10,2810.92,2734.22,1.0
45,Brooklyn,2024-11,2870.52,2744.01,1.0
45,Brooklyn,2024-12,2899.5,2601.3,1.0
45,Brooklyn,2025-01,2777.27,2591.18,1.0
45,Brooklyn,2025-02,2594.91,2583.31,1.0
45,Brooklyn,2025-03,2782.41,2605.91,1.0
45,Brooklyn,2025-04,2799.5,2645.43,1.0
45,Brooklyn,2025-05,2877.69,2666.02,1.0
45,Brooklyn,2025-06,2847.68,2664.17,1.0
45,Brooklyn,2025-07,2815.06,2689.28,1.0
45,Brooklyn,2025-08,2738.06,2714.55,1.0
45,Brooklyn,2025-09,2846.77,2756.14,1.0
45,Brooklyn,2025-10,2698.13,2784.78,1.0
45,Brooklyn,2025-11,2810.34,2755.04,1.0
45,Brooklyn,2025-12,2833.71,2760.33,1.0
45,Brooklyn,2026-01,2667.1,2729.41,1.0
45,Brooklyn,2026-02,2547.5,2764.96,1.0
45,Brooklyn,2026-03,2677.42,2754.79,1.0
45,Brooklyn,2026-04,2977.61,2751.33,1.0
45,Brooklyn,2026-05,3151.22,2746.14,1.0
45,Brooklyn,2026-06,2909.57,,1.0
46,Brooklyn,2017-01,2029.67,1469.47,1.0
46,Brooklyn,2017-02,1859.6,1531.75,1.0
46,Brooklyn,2017-03,1917.67,1536.95,1.0
46,Brooklyn,2017-04,1964.09,1568.68,1.0
46,Brooklyn,2017-05,2070.45,1535.36,1.0
46,Brooklyn,2017-06,2066.4,1523.76,1.0
46,Brooklyn,2017-07,2084.46,1523.66,1.0
46,Brooklyn,2017-08,2277.35,1551.74,1.0
46,Brooklyn,2017-09,2136.31,1570.04,1.0
46,Brooklyn,2017-10,2198.35,1591.08,1.0
46,Brooklyn,2017-11,2151.26,1599.82,1.0
46,Brooklyn,2017-12,2024.11,1594.84,1.0
46,Brooklyn,2018-01,2192.48,1535.62,1.0
46,Brooklyn,2018-02,2249.03,1537.84,1.0
46,Brooklyn,2018-03,2112.29,1561.16,1.0
46,Brooklyn,2018-04,2135.95,1597.97,1.0
46,Brooklyn,2018-05,2064.42,1620.12,1.0
46,Brooklyn,2018-06,2183.72,1645.72,1.0
46,Brooklyn,2018-07,2226.29,1673.59,1.0
46,Brooklyn,2018-08,2145.18,1671.4,1.0
46,Brooklyn,2018-09,2119.48,1652.89,1.0
46,Brooklyn,2018-10,2127.67,1651.24,1.0
46,Brooklyn,2018-11,2269.03,1636.57,1.0
46,Brooklyn,2018-12,2191.21,1585.3,1.0
46,Brooklyn,2019-01,2260.44,1563.81,1.0
46,Brooklyn,2019-02,2099.39,1564.51,1.0
46,Brooklyn,2019-03,2362.56,1631.92,1.0
46,Brooklyn,2019-04,2096.74,1643.77,1.0
46,Brooklyn,2019-05,1925.17,1680.1,1.0
46,Brooklyn,2019-06,2180.56,1671.19,1.0
46,Brooklyn,2019-07,2217.51,1684.2,1.0
46,Brooklyn,2019-08,2073.4,1675.88,1.0
46,Brooklyn,2019-09,2103.95,1704.85,1.0
46,Brooklyn,2019-10,2157.27,1722.67,1.0
46,Brooklyn,2019-11,2119.01,1754.23,1.0
46,Brooklyn,2019-12,2291.11,1716.07,1.0
46,Brooklyn,2020-01,2164.92,1687.63,1.0
46,Brooklyn,2020-02,2075.1,1654.28,1.0
46,Brooklyn,2020-03,2181.84,1689.16,1.0
46,Brooklyn,2020-04,2319.55,1720.2,1.0
46,Brooklyn,2020-05,1973.94,1716.29,1.0
46,Brooklyn,2020-06,2051.31,1690.48,1.0
46,Brooklyn,2020-07,2208.75,1696.1,1.0
46,Brooklyn,2020-08,2210.94,1707.75,1.0
46,Brooklyn,2020-09,3065.8,1679.38,1.0
46,Brooklyn,2020-10,2200.85,1671.98,1.0
46,Brooklyn,2020-11,2220.47,1661.19,1.0
46,Brooklyn,2020-12,2159.9,1693.82,1.0
46,Brooklyn,2021-01,2050.15,1698.33,1.0
46,Brooklyn,2021-02,2099.85,1706.68,1.0
46,Brooklyn,2021-03,1931.51,1698.34,1.0
46,Brooklyn,2021-04,1992.24,1679.5,1.0
46,Brooklyn,2021-05,2056.08,1688.61,1.0
46,Brooklyn,2021-06,2049.38,1702.64,1.0
46,Brooklyn,2021-07,2084.43,1720.69,1.0
46,Brooklyn,2021-08,1985.57,1739.01,1.0
46,Brooklyn,2021-09,2057.57,1748.42,1.0
46,Brooklyn,2021-10,3193.45,1790.01,1.0
46,Brooklyn,2021-11,3391.24,1806.71,1.0
46,Brooklyn,2021-12,2143.4,1818.22,1.0
46,Brooklyn,2022-01,2311.3,1858.56,1.0
46,Brooklyn,2022-02,2309.75,1824.19,1.0
46,Brooklyn,2022-03,2446.0,1854.41,1.0
46,Brooklyn,2022-04,2394.15,1828.27,1.0
46,Brooklyn,2022-05,2746.95,1877.44,1.0
46,Brooklyn,2022-06,2625.96,1879.33,1.0
46,Brooklyn,2022-07,2493.32,1891.28,1.0
46,Brooklyn,2022-08,2798.3,1908.72,1.0
46,Brooklyn,2022-09,2491.69,1965.74,1.0
46,Brooklyn,2022-10,2547.68,2013.3,1.0
46,Brooklyn,2022-11,2638.7,2030.33,1.0
46,Brooklyn,2022-12,2811.12,2037.21,1.0
46,Brooklyn,2023-01,2436.53,2028.1,1.0
46,Brooklyn,2023-02,2552.67,2085.87,1.0
46,Brooklyn,2023-03,2451.84,2085.21,1.0
46,Brooklyn,2023-04,2556.33,2062.02,1.0
46,Brooklyn,2023-05,2427.28,2012.42,1.0
46,Brooklyn,2023-06,2544.17,2003.0,1.0
46,Brooklyn,2023-07,2772.51,2082.3,1.0
46,Brooklyn,2023-08,2639.03,2091.67,1.0
46,Brooklyn,2023-09,2680.08,2174.01,1.0
46,Brooklyn,2023-10,2863.32,2158.17,1.0
46,Brooklyn,2023-11,2646.46,2257.02,1.0
46,Brooklyn,2023-12,2618.57,2223.43,1.0
46,Brooklyn,2024-01,2541.67,2231.7,1.0
46,Brooklyn,2024-02,2669.37,2241.65,1.0
46,Brooklyn,2024-03,2755.03,2222.57,1.0
46,Brooklyn,2024-04,2781.66,2274.56,1.0
46,Brooklyn,2024-05,2665.8,2206.58,1.0
46,Brooklyn,2024-06,3188.86,2255.41,1.0
46,Brooklyn,2024-07,2614.96,2246.34,1.0
46,Brooklyn,2024-08,2820.17,2269.97,1.0
46,Brooklyn,2024-09,2733.84,2252.78,1.0
46,Brooklyn,2024-10,2965.53,2264.81,1.0
46,Brooklyn,2024-11,3312.72,2303.46,1.0
46,Brooklyn,2024-12,3037.65,2082.98,1.0
46,Brooklyn,2025-01,3050.85,2095.46,1.0
46,Brooklyn,2025-02,2685.08,2087.11,1.0
46,Brooklyn,2025-03,2574.13,2093.59,1.0
46,Brooklyn,2025-04,2684.91,2137.27,1.0
46,Brooklyn,2025-05,2696.91,2119.46,1.0
46,Brooklyn,2025-06,2645.02,2054.68,1.0
46,Brooklyn,2025-07,4794.58,2085.74,1.0
46,Brooklyn,2025-08,3425.77,2332.89,1.0
46,Brooklyn,2025-09,2959.01,2402.65,1.0
46,Brooklyn,2025-10,2781.15,2398.53,1.0
46,Brooklyn,2025-11,3012.35,2380.93,1.0
46,Brooklyn,2025-12,3204.71,2423.28,1.0
46,Brooklyn,2026-01,2923.74,2466.36,1.0
46,Brooklyn,2026-02,2799.54,2583.02,1.0
46,Brooklyn,2026-03,2940.59,2597.66,1.0
46,Brooklyn,2026-04,3172.65,2627.43,1.0
46,Brooklyn,2026-05,3037.42,2510.21,1.0
46,Brooklyn,2026-06,2949.35,,1.0
47,Brooklyn,2017-01,1991.01,2092.88,1.0
47,Brooklyn,2017-02,2063.43,2087.8,1.0
47,Brooklyn,2017-03,1929.18,2064.93,1.0
47,Brooklyn,2017-04,1930.14,2026.77,1.0
47,Brooklyn,2017-05,1928.77,2016.05,1.0
47,Brooklyn,2017-06,1942.56,2040.75,1.0
47,Brooklyn,2017-07,1943.3,2098.94,1.0
47,Brooklyn,2017-08,1870.66,2127.5,1.0
47,Brooklyn,2017-09,1965.29,2135.34,1.0
47,Brooklyn,2017-10,1920.54,2106.76,1.0
47,Brooklyn,2017-11,1905.38,2073.92,1.0
47,Brooklyn,2017-12,1898.28,2056.77,1.0
47,Brooklyn,2018-01,2230.76,1853.43,1.0
47,Brooklyn,2018-02,1947.54,1863.01,1.0
47,Brooklyn,2018-03,1863.45,1894.66,1.0
47,Brooklyn,2018-04,2028.14,1912.77,1.0
47,Brooklyn,2018-05,2046.98,1920.71,1.0
47,Brooklyn,2018-06,1968.69,1917.92,1.0
47,Brooklyn,2018-07,1911.47,1894.57,1.0
47,Brooklyn,2018-08,1998.48,1901.73,1.0
47,Brooklyn,2018-09,1906.65,1942.78,1.0
47,Brooklyn,2018-10,2053.99,1968.24,1.0
47,Brooklyn,2018-11,1921.27,1955.05,1.0
47,Brooklyn,2018-12,1958.17,1912.24,1.0
47,Brooklyn,2019-01,1881.47,1928.73,1.0
47,Brooklyn,2019-02,1979.56,1950.46,1.0
47,Brooklyn,2019-03,1957.26,1932.02,1.0
47,Brooklyn,2019-04,1931.66,1953.89,1.0
47,Brooklyn,2019-05,1873.25,1950.68,1.0
47,Brooklyn,2019-06,1823.83,1951.96,1.0
47,Brooklyn,2019-07,2025.55,1959.06,1.0
47,Brooklyn,2019-08,1947.31,1961.27,1.0
47,Brooklyn,2019-09,1994.17,1970.64,1.0
47,Brooklyn,2019-10,1975.04,1969.65,1.0
47,Brooklyn,2019-11,2017.1,1978.0,1.0
47,Brooklyn,2019-12,1991.28,1987.4,1.0
47,Brooklyn,2020-01,2205.63,1975.62,1.0
47,Brooklyn,2020-02,2202.74,1989.87,1.0
47,Brooklyn,2020-03,2265.68,1994.74,1.0
47,Brooklyn,2020-04,2059.13,1976.52,1.0
47,Brooklyn,2020-05,1850.33,1964.36,1.0
47,Brooklyn,2020-06,1895.4,1952.64,1.0
47,Brooklyn,2020-07,1963.87,1957.66,1.0
47,Brooklyn,2020-08,2049.79,1975.52,1.0
47,Brooklyn,2020-09,2042.78,1977.92,1.0
47,Brooklyn,2020-10,2034.85,1971.54,1.0
47,Brooklyn,2020-11,1805.18,1952.85,1.0
47,Brooklyn,2020-12,1972.18,1951.39,1.0
47,Brooklyn,2021-01,1966.95,1956.56,1.0
47,Brooklyn,2021-02,1868.66,1966.97,1.0
47,Brooklyn,2021-03,1947.33,1960.88,1.0
47,Brooklyn,2021-04,1942.59,1963.99,1.0
47,Brooklyn,2021-05,1873.34,1965.18,1.0
47,Brooklyn,2021-06,1878.34,1974.5,1.0
47,Brooklyn,2021-07,1895.98,1981.13,1.0
47,Brooklyn,2021-08,1924.32,2002.05,1.0
47,Brooklyn,2021-09,1925.25,2020.63,1.0
47,Brooklyn,2021-10,1928.23,2042.95,1.0
47,Brooklyn,2021-11,1980.07,2046.64,1.0
47,Brooklyn,2021-12,1908.52,2058.53,1.0
47,Brooklyn,2022-01,2005.78,2059.47,1.0
47,Brooklyn,2022-02,1981.05,2066.74,1.0
47,Brooklyn,2022-03,2029.76,2080.13,1.0
47,Brooklyn,2022-04,2097.78,2083.58,1.0
47,Brooklyn,2022-05,2108.2,2109.52,1.0
47,Brooklyn,2022-06,2234.23,2120.14,1.0
47,Brooklyn,2022-07,2037.25,2166.93,1.0
47,Brooklyn,2022-08,2219.13,2196.15,1.0
47,Brooklyn,2022-09,2350.45,2217.51,1.0
47,Brooklyn,2022-10,2288.1,2236.07,1.0
47,Brooklyn,2022-11,2371.91,2227.8,1.0
47,Brooklyn,2022-12,2371.2,2242.48,1.0
47,Brooklyn,2023-01,2434.55,2250.9,1.0
47,Brooklyn,2023-02,2431.46,2283.07,1.0
47,Brooklyn,2023-03,2232.45,2286.15,1.0
47,Brooklyn,2023-04,2223.64,2278.01,1.0
47,Brooklyn,2023-05,2342.54,2290.66,1.0
47,Brooklyn,2023-06,2425.67,2310.92,1.0
47,Brooklyn,2023-07,2427.9,2349.08,1.0
47,Brooklyn,2023-08,2498.05,2341.38,1.0
47,Brooklyn,2023-09,2625.69,2361.13,1.0
47,Brooklyn,2023-10,2546.56,2361.95,1.0
47,Brooklyn,2023-11,2454.22,2361.79,1.0
47,Brooklyn,2023-12,2555.05,2343.21,1.0
47,Brooklyn,2024-01,2628.16,2361.91,1.0
47,Brooklyn,2024-02,3025.99,2400.89,1.0
47,Brooklyn,2024-03,2569.06,2427.06,1.0
47,Brooklyn,2024-04,2646.83,2439.46,1.0
47,Brooklyn,2024-05,2670.75,2452.92,1.0
47,Brooklyn,2024-06,2726.81,2464.17,1.0
47,Brooklyn,2024-07,2754.3,2467.71,1.0
47,Brooklyn,2024-08,2690.77,2471.26,1.0
47,Brooklyn,2024-09,2621.23,2690.41,1.0
47,Brooklyn,2024-10,2486.04,2678.01,1.0
47,Brooklyn,2024-11,2474.66,2679.14,1.0
47,Brooklyn,2024-12,2747.42,2511.73,1.0
47,Brooklyn,2025-01,2657.18,2655.98,1.0
47,Brooklyn,2025-02,2839.47,2638.89,1.0
47,Brooklyn,2025-03,2745.05,2676.06,1.0
47,Brooklyn,2025-04,2713.95,2707.44,1.0
47,Brooklyn,2025-05,2658.26,2755.41,1.0
47,Brooklyn,2025-06,2628.51,2791.82,1.0
47,Brooklyn,2025-07,2655.83,2811.56,1.0
47,Brooklyn,2025-08,2882.43,2846.52,1.0
47,Brooklyn,2025-09,2701.37,2820.2,1.0
47,Brooklyn,2025-10,2805.25,2837.26,1.0
47,Brooklyn,2025-11,2811.54,2823.21,1.0
47,Brooklyn,2025-12,2857.15,2835.49,1.0
47,Brooklyn,2026-01,2907.34,2813.63,1.0
47,Brooklyn,2026-02,2830.23,2825.78,1.0
47,Brooklyn,2026-03,2563.6,2851.13,1.0
47,Brooklyn,2026-04,2861.57,2846.06,1.0
47,Brooklyn,2026-05,2791.17,2850.39,1.0
47,Brooklyn,2026-06,2979.15,,1.0
48,Brooklyn,2017-01,2099.58,1827.52,1.0
48,Brooklyn,2017-02,1959.91,1853.14,1.0
48,Brooklyn,2017-03,1868.42,1846.33,1.0
48,Brooklyn,2017-04,1837.22,1841.74,1.0
48,Brooklyn,2017-05,2055.4,1821.41,1.0
48,Brooklyn,2017-06,2143.8,1828.07,1.0
48,Brooklyn,2017-07,2073.5,1857.35,1.0
48,Brooklyn,2017-08,2715.74,1883.13,1.0
48,Brooklyn,2017-09,2332.0,1895.64,1.0
48,Brooklyn,2017-10,2323.0,1893.04,1.0
48,Brooklyn,2017-11,2370.02,1880.86,1.0
48,Brooklyn,2017-12,1943.72,1875.81,1.0
48,Brooklyn,2018-01,2315.74,1839.13,1.0
48,Brooklyn,2018-02,2204.93,1854.92,1.0
48,Brooklyn,2018-03,1879.7,1876.47,1.0
