bin,base_bbl,input_list,resolution,last_status_type,address,construction_year,yearbuilt,bldgclass,landuse,is_apartment,res_units,unitstotal,numbldgs,assesstot,dob_is_apartment,dob_dwelling_units,dob_nb_filed,dob_nb_signoff,n_dob_filings,has_dob_record,the_geom_wkt
3083655,3037030030,unverified,block_expanded,Constructed,170 PENNSYLVANIA AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,2.0,83940.0,False,,,,,False,"MULTIPOLYGON (((-73.896528 40.673693, -73.896514 40.673637, -73.896624 40.673621, -73.896631 40.673652, -73.896684 40.673644, -73.896682 40.673637, -73.896689 40.673636, -73.89672 40.673631, -73.896728 40.673664, -73.896717 40.673665, -73.896528 40.673693)))"
3414433,3037030030,unverified,block_expanded,Constructed,170 PENNSYLVANIA AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,2.0,83940.0,False,,,,,False,"MULTIPOLYGON (((-73.8968 40.673589, -73.896847 40.673582, -73.89686 40.673638, -73.896813 40.673645, -73.8968 40.673589)))"
3083656,3037030031,unverified,block_expanded,Constructed,172 PENNSYLVANIA AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,97740.0,False,,,,,False,"MULTIPOLYGON (((-73.89651 40.673622, -73.896495 40.673564, -73.896605 40.673547, -73.896611 40.673573, -73.896667 40.673565, -73.896715 40.673558, -73.896724 40.67359, -73.896681 40.673597, -73.89651 40.673622)))"
3083657,3037030032,unverified,block_expanded,Constructed,176 PENNSYLVANIA AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,93360.0,False,,,,,False,"MULTIPOLYGON (((-73.896493 40.673555, -73.896479 40.673501, -73.896589 40.673485, -73.896596 40.673511, -73.896641 40.673505, -73.896648 40.673504, -73.896647 40.6735, -73.896732 40.673487, -73.89674 40.673518, -73.896653 40.673531, -73.896493 40.673555)))"
3083658,3037030033,unverified,block_expanded,Constructed,178 PENNSYLVANIA AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,81420.0,False,,,,,False,"MULTIPOLYGON (((-73.896626 40.673404, -73.896695 40.673393, -73.89671 40.673453, -73.896626 40.673466, -73.896476 40.673488, -73.896462 40.673434, -73.896572 40.673418, -73.89657 40.673412, -73.896626 40.673404)))"
3429826,3037030035,unverified,block_expanded,Constructed,180 PENNSYLVANIA AVENUE,2025.0,2024.0,D3,3,True,50.0,50.0,1.0,3103200.0,False,,2022-06-13,2026-06-26 14:44:12,2.0,True,"MULTIPOLYGON (((-73.896438 40.6734, -73.896384 40.673199, -73.896627 40.673163, -73.896678 40.673365, -73.896438 40.6734)))"
3083660,3037040001,unverified,block_expanded,Constructed,147 PENNSYLVANIA AVENUE,1995.0,1911.0,W1,8,False,0.0,1.0,1.0,13554000.0,False,,,,30.0,True,"MULTIPOLYGON (((-73.896009 40.674073, -73.895984 40.673972, -73.895843 40.673993, -73.89583 40.67394, -73.895793 40.673794, -73.895934 40.673773, -73.895908 40.673672, -73.895821 40.673684, -73.895803 40.673616, -73.895887 40.673604, -73.895884 40.673593, -73.895878 40.673569, -73.895752 40.673587, -73.895461 40.67363, -73.895452 40.673596, -73.89539 40.673606, -73.895383 40.673592, -73.895376 40.673579, -73.89537 40.673565, -73.895365 40.673551, -73.89536 40.673537, -73.895356 40.673523, -73.895353 40.673511, -73.895353 40.673508, -73.89535 40.673494, -73.895349 40.67348, -73.895348 40.673465, -73.895347 40.673451, -73.895348 40.673436, -73.89541 40.673427, -73.8954 40.673389, -73.895565 40.673365, -73.895691 40.673347, -73.895864 40.673322, -73.895957 40.673308, -73.896023 40.673298, -73.896084 40.673539, -73.89601 40.67355, -73.896015 40.673571, -73.896018 40.673584, -73.89609 40.673574, -73.896117 40.67357, -73.896121 40.673588, -73.896137 40.673651, -73.896116 40.673655, -73.896211 40.67403, -73.896232 40.674027, -73.896251 40.674104, -73.896218 40.674109, -73.895938 40.67415, -73.895922 40.674086, -73.896009 40.674073)))"
3083661,3037040016,unverified,block_expanded,Constructed,141 PENNSYLVANIA AVENUE,1930.0,1930.0,K1,5,False,0.0,1.0,1.0,183600.0,False,,,,10.0,True,"MULTIPOLYGON (((-73.896247 40.67436, -73.896231 40.674294, -73.896191 40.6743, -73.896175 40.674233, -73.896278 40.674218, -73.896283 40.674239, -73.896274 40.67424, -73.896274 40.674244, -73.896286 40.674292, -73.896301 40.674352, -73.896247 40.67436)))"
3083662,3037040019,unverified,block_expanded,Constructed,384 LIBERTY AVENUE,1910.0,1910.0,S2,4,False,2.0,3.0,1.0,66780.0,False,,,,,False,"MULTIPOLYGON (((-73.895895 40.674289, -73.895963 40.674278, -73.895998 40.674403, -73.89593 40.674414, -73.895895 40.674289)))"
3083663,3037040020,unverified,block_expanded,Constructed,214 NEW JERSEY AVENUE,1910.0,1910.0,C2,2,True,6.0,6.0,1.0,367200.0,False,,,,,False,"MULTIPOLYGON (((-73.895593 40.674403, -73.895794 40.674373, -73.895878 40.67436, -73.895893 40.674419, -73.895586 40.674465, -73.895575 40.67442, -73.895575 40.674417, -73.895575 40.674414, -73.895576 40.674411, -73.895578 40.674409, -73.895581 40.674407, -73.895584 40.674405, -73.895587 40.674404, -73.89559 40.674403, -73.895593 40.674403)))"
3083664,3037040021,unverified,block_expanded,Constructed,216 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,65640.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.895579 40.674349, -73.89564 40.67434, -73.895642 40.674347, -73.895669 40.674343, -73.895676 40.674335, -73.895779 40.674319, -73.895794 40.674373, -73.895593 40.674403, -73.895588 40.674381, -73.895584 40.674379, -73.89558 40.674376, -73.895577 40.674373, -73.895575 40.67437, -73.895574 40.674366, -73.895573 40.674363, -73.895573 40.674359, -73.895575 40.674356, -73.895577 40.674352, -73.895579 40.674349)))"
3083665,3037040022,unverified,block_expanded,Constructed,218 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,65640.0,False,,,,,False,"MULTIPOLYGON (((-73.895566 40.674297, -73.895766 40.674267, -73.895779 40.674319, -73.895676 40.674335, -73.895665 40.674328, -73.895638 40.674332, -73.89564 40.67434, -73.895579 40.674349, -73.895576 40.674348, -73.895572 40.674345, -73.895569 40.674343, -73.895567 40.67434, -73.895566 40.674337, -73.895565 40.674334, -73.895565 40.67433, -73.895565 40.674327, -73.895567 40.674324, -73.895569 40.674321, -73.895571 40.674318, -73.895566 40.674297)))"
3083666,3037040023,unverified,block_expanded,Constructed,220 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,65640.0,False,,,,,False,"MULTIPOLYGON (((-73.895552 40.674243, -73.895612 40.674234, -73.895614 40.674241, -73.895642 40.674237, -73.895648 40.674228, -73.895752 40.674213, -73.895766 40.674267, -73.895566 40.674297, -73.89556 40.674274, -73.895556 40.674272, -73.895552 40.67427, -73.895549 40.674267, -73.895547 40.674264, -73.895546 40.67426, -73.895545 40.674256, -73.895546 40.674253, -73.895547 40.674249, -73.895549 40.674246, -73.895552 40.674243)))"
3083667,3037040024,unverified,block_expanded,Constructed,222 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,65640.0,False,,,,,False,"MULTIPOLYGON (((-73.895538 40.67419, -73.895738 40.67416, -73.895752 40.674213, -73.895648 40.674228, -73.895638 40.674221, -73.89561 40.674225, -73.895612 40.674234, -73.895552 40.674243, -73.895548 40.674241, -73.895545 40.674239, -73.895542 40.674236, -73.89554 40.674233, -73.895538 40.67423, -73.895537 40.674227, -73.895537 40.674224, -73.895538 40.67422, -73.895539 40.674217, -73.895541 40.674214, -73.895544 40.674212, -73.895538 40.67419)))"
3083668,3037040025,unverified,block_expanded,Constructed,224 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,71220.0,False,,,,,False,"MULTIPOLYGON (((-73.895738 40.67416, -73.895538 40.67419, -73.895531 40.674161, -73.895527 40.67416, -73.895524 40.674157, -73.895522 40.674155, -73.89552 40.674152, -73.895519 40.674149, -73.895519 40.674145, -73.89552 40.674142, -73.895522 40.674139, -73.895524 40.674137, -73.895724 40.674106, -73.895738 40.67416)))"
3083669,3037040026,unverified,block_expanded,Constructed,228 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,2.0,73380.0,False,,,,,False,"MULTIPOLYGON (((-73.895502 40.674053, -73.895543 40.674047, -73.895703 40.674023, -73.895717 40.674078, -73.895517 40.674108, -73.895509 40.67408, -73.895502 40.674053)))"
3380326,3037040026,unverified,block_expanded,Constructed,228 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,2.0,73380.0,False,,,,,False,"MULTIPOLYGON (((-73.895758 40.674035, -73.895825 40.674025, -73.895837 40.674072, -73.89577 40.674081, -73.895758 40.674035)))"
3083670,3037040027,unverified,block_expanded,Constructed,230 NEW JERSEY AVENUE,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,71220.0,False,,,,,False,"MULTIPOLYGON (((-73.895703 40.674023, -73.895543 40.674047, -73.895502 40.674053, -73.895489 40.674, -73.895689 40.67397, -73.895691 40.673978, -73.895703 40.674023)))"
3083671,3037040028,unverified,block_expanded,Constructed,234 NEW JERSEY AVENUE,1930.0,1930.0,N9,8,False,1.0,1.0,2.0,67950.0,False,,,,,False,"MULTIPOLYGON (((-73.895467 40.673917, -73.895524 40.673909, -73.895667 40.673887, -73.895681 40.673941, -73.895481 40.673971, -73.895467 40.673917)))"
3401180,3037040028,unverified,block_expanded,Constructed,234 NEW JERSEY AVENUE,1930.0,1930.0,N9,8,False,1.0,1.0,2.0,67950.0,False,,,,,False,"MULTIPOLYGON (((-73.895724 40.673912, -73.895796 40.673901, -73.895806 40.673938, -73.895734 40.673949, -73.895724 40.673912)))"
3083672,3037040029,unverified,block_expanded,Constructed,236 NEW JERSEY AVENUE,1920.0,1920.0,C6,2,True,16.0,16.0,1.0,620550.0,True,16.0,,,2.0,True,"MULTIPOLYGON (((-73.895418 40.673804, -73.895446 40.673799, -73.895494 40.673792, -73.895502 40.673826, -73.895528 40.673822, -73.895524 40.673805, -73.895724 40.673775, -73.895746 40.673861, -73.895546 40.673892, -73.895542 40.673877, -73.895517 40.673881, -73.895524 40.673909, -73.895467 40.673917, -73.895448 40.67392, -73.895421 40.673816, -73.895418 40.673804)))"
3083673,3037040031,unverified,block_expanded,Constructed,240 NEW JERSEY AVENUE,1920.0,1920.0,C1,2,True,16.0,16.0,1.0,394200.0,True,16.0,,,2.0,True,"MULTIPOLYGON (((-73.895494 40.673792, -73.895446 40.673799, -73.895418 40.673804, -73.895388 40.673689, -73.895464 40.673677, -73.895472 40.673707, -73.895497 40.673703, -73.895493 40.673686, -73.895693 40.673656, -73.895693 40.673657, -73.895715 40.673742, -73.895515 40.673772, -73.895512 40.673759, -73.895506 40.67376, -73.895486 40.673763, -73.895488 40.673771, -73.895494 40.673792)))"
3347833,3037050001,unverified,block_expanded,Constructed,251 NEW JERSEY AVENUE,2000.0,2000.0,B1,1,False,2.0,2.0,1.0,55320.0,False,,,,,False,"MULTIPOLYGON (((-73.894935 40.673467, -73.895064 40.673447, -73.895088 40.673539, -73.894984 40.673555, -73.894959 40.673558, -73.894935 40.673467)))"
3083674,3037050003,unverified,block_expanded,Constructed,247 NEW JERSEY AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,76140.0,False,,,,,False,"MULTIPOLYGON (((-73.894984 40.673555, -73.895088 40.673539, -73.895124 40.673534, -73.89514 40.673595, -73.894999 40.673616, -73.894984 40.673555)))"
3083675,3037050004,unverified,block_expanded,Constructed,245 NEW JERSEY AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,72780.0,False,2.0,,,3.0,True,"MULTIPOLYGON (((-73.894999 40.673616, -73.89514 40.673595, -73.895154 40.673649, -73.895018 40.67367, -73.895014 40.67367, -73.895002 40.673624, -73.894999 40.673616)))"
3083676,3037050005,unverified,block_expanded,Constructed,243 NEW JERSEY AVENUE,1899.0,1899.0,B2,1,False,2.0,2.0,1.0,58080.0,False,,,,,False,"MULTIPOLYGON (((-73.895014 40.67367, -73.895018 40.67367, -73.895154 40.673649, -73.895168 40.673706, -73.895039 40.673725, -73.895028 40.673727, -73.895014 40.67367)))"
3083677,3037050006,unverified,block_expanded,Constructed,241 NEW JERSEY AVENUE,1920.0,1920.0,C0,2,True,3.0,3.0,1.0,38340.0,False,2.0,,,1.0,True,"MULTIPOLYGON (((-73.895028 40.673727, -73.895039 40.673725, -73.895168 40.673706, -73.895183 40.673764, -73.895107 40.673775, -73.895043 40.673785, -73.895042 40.673781, -73.895008 40.673786, -73.895003 40.673767, -73.895037 40.673762, -73.895028 40.673727)))"
3083678,3037050007,unverified,block_expanded,Constructed,239 NEW JERSEY AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,57000.0,False,,,,,False,"MULTIPOLYGON (((-73.895043 40.673785, -73.895107 40.673775, -73.895183 40.673764, -73.895198 40.67382, -73.895164 40.673824, -73.895025 40.673845, -73.895018 40.673821, -73.895051 40.673816, -73.895043 40.673785)))"
3083679,3037050008,unverified,block_expanded,Constructed,237 NEW JERSEY AVENUE,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,79320.0,False,,,,,False,"MULTIPOLYGON (((-73.89518 40.673834, -73.8952 40.673831, -73.895203 40.673842, -73.895215 40.673886, -73.895028 40.673914, -73.895022 40.673889, -73.895056 40.673884, -73.895048 40.673853, -73.89518 40.673834)))"
3083680,3037050010,unverified,block_expanded,Constructed,233 NEW JERSEY AVENUE,1930.0,1930.0,M1,8,False,0.0,1.0,1.0,473850.0,False,1.0,,,2.0,True,"MULTIPOLYGON (((-73.894965 40.674187, -73.894927 40.674042, -73.894922 40.674043, -73.894901 40.67396, -73.89521 40.673913, -73.89527 40.674141, -73.894965 40.674187)))"
3333478,3037050014,unverified,block_expanded,Constructed,223 NEW JERSEY AVENUE,1930.0,1930.0,M3,8,False,0.0,0.0,2.0,50400.0,False,,,,,False,"MULTIPOLYGON (((-73.894972 40.674281, -73.894963 40.674244, -73.894954 40.674211, -73.895016 40.674202, -73.895027 40.674243, -73.895049 40.674329, -73.894987 40.674339, -73.894972 40.674281)))"
3252551,3037050014,unverified,block_expanded,Constructed,223 NEW JERSEY AVENUE,1930.0,1930.0,M3,8,False,0.0,0.0,2.0,50400.0,False,,,,,False,"MULTIPOLYGON (((-73.89514 40.674304, -73.895136 40.674289, -73.895117 40.674292, -73.89511 40.674267, -73.895129 40.674264, -73.895126 40.674252, -73.895137 40.67425, -73.895144 40.674242, -73.895165 40.674239, -73.895173 40.674237, -73.895176 40.674238, -73.895189 40.674242, -73.895217 40.674237, -73.895282 40.674227, -73.895281 40.674225, -73.895304 40.674221, -73.895308 40.674238, -73.89532 40.674282, -73.895298 40.674285, -73.895296 40.674279, -73.89514 40.674304)))"
3083681,3037050016,unverified,block_expanded,Constructed,390 LIBERTY AVENUE,1920.0,1920.0,K4,4,False,0.0,7.0,1.0,1460700.0,True,3.0,,,16.0,True,"MULTIPOLYGON (((-73.894632 40.674366, -73.894734 40.674351, -73.894774 40.674345, -73.894765 40.674313, -73.894972 40.674281, -73.894987 40.674339, -73.895049 40.674329, -73.895343 40.674285, -73.895394 40.674485, -73.895395 40.674487, -73.895393 40.674487, -73.895191 40.674517, -73.89469 40.674592, -73.894632 40.674366)))"
3083682,3037050027,unverified,block_expanded,Constructed,224 VERMONT STREET,1901.0,1901.0,C0,2,True,3.0,3.0,1.0,82380.0,False,,,,,False,"MULTIPOLYGON (((-73.894765 40.674313, -73.894774 40.674345, -73.894734 40.674351, -73.894632 40.674366, -73.894606 40.674267, -73.894702 40.674253, -73.894712 40.674291, -73.894717 40.67429, -73.894742 40.674286, -73.894747 40.674303, -73.894762 40.674301, -73.894765 40.674313)))"
3083683,3037050030,unverified,block_expanded,Constructed,232 VERMONT STREET,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,51000.0,False,,,,,False,"MULTIPOLYGON (((-73.894555 40.674096, -73.894733 40.674067, -73.894765 40.674062, -73.894779 40.674111, -73.894557 40.674146, -73.894546 40.674106, -73.894543 40.674098, -73.894554 40.674096, -73.894555 40.674096)))"
3083684,3037050031,unverified,block_expanded,Constructed,234 VERMONT STREET,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,54420.0,False,,,,,False,"MULTIPOLYGON (((-73.894542 40.674049, -73.894599 40.67404, -73.894677 40.674027, -73.894678 40.674031, -73.894721 40.674024, -73.894733 40.674067, -73.894555 40.674096, -73.894555 40.674095, -73.894542 40.674049)))"
3083685,3037050032,unverified,block_expanded,Constructed,236 VERMONT STREET,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,74220.0,False,,,,,False,"MULTIPOLYGON (((-73.894677 40.674027, -73.894599 40.67404, -73.894542 40.674049, -73.894524 40.673986, -73.894589 40.673976, -73.894586 40.673966, -73.894657 40.673955, -73.894657 40.673957, -73.894677 40.674027)))"
3083686,3037050034,unverified,block_expanded,Constructed,238 VERMONT STREET,1901.0,1901.0,B3,1,False,2.0,2.0,1.0,44700.0,False,,,,,False,"MULTIPOLYGON (((-73.89451 40.673924, -73.894668 40.673898, -73.894677 40.673929, -73.894629 40.673937, -73.894633 40.673952, -73.894523 40.67397, -73.89451 40.673924)))"
3083687,3037050040,unverified,block_expanded,Constructed,425 GLENMORE AVENUE,1930.0,1930.0,K1,5,False,0.0,1.0,1.0,117450.0,True,3.0,,,1.0,True,"MULTIPOLYGON (((-73.894671 40.67348, -73.894762 40.673466, -73.894778 40.67353, -73.894431 40.673581, -73.894417 40.673528, -73.894427 40.673516, -73.894477 40.673509, -73.894671 40.67348)))"
3401179,3037050042,unverified,block_expanded,Constructed,421 GLENMORE AVENUE,2000.0,2000.0,S2,4,False,2.0,3.0,2.0,101940.0,False,,,,,False,"MULTIPOLYGON (((-73.894812 40.673641, -73.894884 40.673628, -73.894887 40.67364, -73.8949 40.673684, -73.89487 40.67369, -73.894829 40.673697, -73.894812 40.673641)))"
3401178,3037050042,unverified,block_expanded,Constructed,421 GLENMORE AVENUE,2000.0,2000.0,S2,4,False,2.0,3.0,2.0,101940.0,False,2.0,2000-08-21,2002-01-16 00:00:00,5.0,True,"MULTIPOLYGON (((-73.894935 40.673467, -73.894959 40.673558, -73.894834 40.673577, -73.89481 40.673485, -73.894935 40.673467)))"
3083688,3037060004,unverified,block_expanded,Constructed,247 VERMONT STREET,1930.0,1930.0,C1,2,True,16.0,16.0,1.0,612000.0,False,,,,,False,"MULTIPOLYGON (((-73.894237 40.673837, -73.894169 40.673847, -73.894162 40.673821, -73.894131 40.673825, -73.894133 40.673831, -73.893938 40.673861, -73.89392 40.673795, -73.893919 40.67379, -73.894092 40.673763, -73.894114 40.67376, -73.894116 40.673767, -73.894147 40.673762, -73.894141 40.673742, -73.894227 40.673729, -73.894255 40.673834, -73.894237 40.673837)))"
3083689,3037060006,unverified,block_expanded,Constructed,245 VERMONT STREET,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,64500.0,False,,,,,False,"MULTIPOLYGON (((-73.894169 40.673847, -73.894237 40.673837, -73.894242 40.673855, -73.894246 40.673856, -73.89425 40.673858, -73.894253 40.67386, -73.894255 40.673863, -73.894257 40.673866, -73.894259 40.673869, -73.894259 40.673873, -73.894259 40.673876, -73.894258 40.67388, -73.894256 40.673883, -73.894254 40.673886, -73.894251 40.673888, -73.894107 40.673911, -73.894062 40.673917, -73.894054 40.673889, -73.894048 40.673866, -73.894169 40.673847)))"
3083690,3037060007,unverified,block_expanded,Constructed,243 VERMONT STREET,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,58380.0,False,,,,,False,"MULTIPOLYGON (((-73.894062 40.673917, -73.894107 40.673911, -73.894251 40.673888, -73.894256 40.673906, -73.89426 40.673908, -73.894263 40.67391, -73.894267 40.673912, -73.894269 40.673915, -73.894271 40.673918, -73.894272 40.673921, -73.894273 40.673925, -73.894273 40.673928, -73.894272 40.673931, -73.89427 40.673934, -73.894268 40.673937, -73.894265 40.67394, -73.894129 40.673961, -73.894076 40.673969, -73.894062 40.673917)))"
3083691,3037060008,unverified,block_expanded,Constructed,239 VERMONT STREET,1901.0,1901.0,C0,2,True,3.0,3.0,1.0,71520.0,False,2.0,,,2.0,True,"MULTIPOLYGON (((-73.894076 40.673969, -73.894129 40.673961, -73.894265 40.67394, -73.894269 40.673958, -73.894273 40.673959, -73.894277 40.673961, -73.89428 40.673964, -73.894283 40.673966, -73.894285 40.673969, -73.894286 40.673973, -73.894287 40.673976, -73.894287 40.67398, -73.894286 40.673983, -73.894284 40.673986, -73.894281 40.673989, -73.894278 40.673992, -73.894161 40.67401, -73.894089 40.674021, -73.894076 40.673969)))"
3083692,3037060009,unverified,block_expanded,Constructed,237 VERMONT STREET,1901.0,1901.0,B1,1,False,2.0,2.0,1.0,58380.0,False,,,,,False,"MULTIPOLYGON (((-73.894089 40.674021, -73.894161 40.67401, -73.894278 40.673992, -73.894283 40.674009, -73.894287 40.674011, -73.894291 40.674013, -73.894294 40.674015, -73.894297 40.674018, -73.894299 40.674021, -73.8943 40.674024, -73.894301 40.674028, -73.8943 40.674031, -73.894299 40.674035, -73.894298 40.674038, -73.894295 40.674041, -73.894292 40.674043, -73.894228 40.674053, -73.894103 40.674072, -73.894089 40.674021)))"
3083693,3037060010,unverified,block_expanded,Constructed,235 VERMONT STREET,1901.0,1901.0,C0,2,True,3.0,3.0,1.0,58620.0,True,3.0,,,1.0,True,"MULTIPOLYGON (((-73.894103 40.674072, -73.894228 40.674053, -73.894292 40.674043, -73.894297 40.674061, -73.894301 40.674062, -73.894305 40.674064, -73.894308 40.674067, -73.894311 40.67407, -73.894312 40.674073, -73.894314 40.674076, -73.894314 40.674079, -73.894314 40.674083, -73.894313 40.674086, -73.894311 40.674089, -73.894309 40.674092, -73.894306 40.674095, -73.8943 40.674096, -73.894117 40.674124, -73.894103 40.674072)))"
3083694,3037060011,unverified,block_expanded,Constructed,229 VERMONT STREET,1901.0,1901.0,B2,1,False,2.0,2.0,1.0,53520.0,False,,,,,False,"MULTIPOLYGON (((-73.894206 40.674189, -73.894325 40.674171, -73.89434 40.674226, -73.894166 40.674252, -73.894156 40.674213, -73.894211 40.674205, -73.894206 40.674189)))"
